Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate
0.010283820955238812,0.11144054736045114,-0.1605365857033566,-0.06436264906667694,0.033023412468026106,0.08664969815774337,-0.06247525566567891
-0.024977164635106602,-0.05440985707205469,-0.08101008033546285,-0.07856357097278069,0.0035463363414904364,-0.25411817455738117,-0.010467488768704635
0.02026752317449993,0.10685515083503827,0.036084632589209596,0.035917058709935855,-0.18591549007736125,-0.037407032401434,-0.06647541795942218
-0.0232739105829089,-0.2519441735662008,-0.04595255749002293,-0.04345281634533869,0.011745354069152163,-0.1268814558670478,-0.020240440217633326
0.010283820955238812,0.16672656909175504,0.10447469347511162,-0.06436264906667694,0.09627977781900748,0.15498150055260723,-0.01427743263380682
-0.050225600409858184,-0.07713744924908815,0.09493265046470704,0.12115466407019844,0.0911440203983711,-0.083600920754228,0.02823856433365244
-0.050225600409858184,-0.05440985707205469,-0.2158534912022656,0.04384176897641894,-0.002376136247648799,-0.2105091952758873,-0.010467488768704635
0.010283820955238812,0.02236986877121888,-0.1605365857033566,-0.06436264906667694,0.033023412468026106,0.1757203767469756,-0.06247525566567891
0.010283820955238812,0.16672656909175504,0.10447469347511162,-0.06436264906667694,0.09627977781900748,0.15498150055260723,-0.01427743263380682
-0.024977164635106602,-0.05440985707205469,-0.08101008033546285,-0.07856357097278069,0.0035463363414904364,-0.25411817455738117,-0.010467488768704635
-0.0232739105829089,0.02236986877121888,-0.1605365857033566,-0.04345281634533869,0.024761478563497336,0.19663020946831383,-0.06247525566567891
-0.0232739105829089,-0.2519441735662008,-0.04595255749002293,-0.04345281634533869,0.011745354069152163,-0.1268814558670478,-0.020240440217633326
-0.0232739105829089,-0.05057367568484475,-0.04595255749002293,-0.04345281634533869,0.011745354069152163,0.25263039919277275,-0.020240440217633326
0.02026752317449993,0.15834403048756154,0.026853589594478457,0.035917058709935855,-0.05427127617193863,0.026211039879902427,0.17933340155719865
0.02755165900990507,0.024066697665943333,-0.03639584762271174,-0.26914150835065354,0.026478278756582693,-0.2532267774881697,-0.01933250197089633
-0.0232739105829089,-0.05057367568484475,-0.04595255749002293,-0.04345281634533869,0.011745354069152163,0.25263039919277275,-0.020240440217633326
-0.024977164635106602,-0.05440985707205469,0.004770530600339512,-0.2171067288475984,0.023402552907771143,-0.22121184418464654,-0.010467488768704635
-0.0232739105829089,-0.05057367568484475,-0.04595255749002293,-0.04345281634533869,0.011745354069152163,0.25263039919277275,-0.020240440217633326
0.010283820955238812,0.16672656909175504,0.10447469347511162,-0.06436264906667694,0.09627977781900748,0.15498150055260723,-0.01427743263380682
0.02755165900990507,0.024066697665943333,-0.03639584762271174,-0.26914150835065354,0.026478278756582693,-0.2532267774881697,-0.01933250197089633
-0.050225600409858184,-0.05440985707205469,-0.2158534912022656,0.04384176897641894,-0.002376136247648799,-0.2105091952758873,-0.010467488768704635
-0.062353754601364116,-0.05440985707205469,-0.012417630422546868,-0.11327210539564389,-0.008881716342257644,-0.23819744739742837,-0.010467488768704635
-0.0232739105829089,-0.05057367568484475,-0.04595255749002293,-0.04345281634533869,0.011745354069152163,0.25263039919277275,-0.020240440217633326
-0.0232739105829089,-0.05057367568484475,-0.04595255749002293,-0.04345281634533869,0.011745354069152163,0.25263039919277275,-0.020240440217633326
-0.050225600409858184,-0.05440985707205469,0.085783172702134,0.12115466407019844,0.09354436690923436,-0.06087332857719453,-0.010467488768704635
