TP_Mean,TP_Std,TP_Min,TP_Max,TP_Last2_Mean,TP_First2_Mean,TP_Trend,Respons_Mean,Respons_Std,Respons_Min,Respons_Max,Respons_Last2_Mean,Respons_Trend,Laporan_Mean,Laporan_Std,Laporan_Min,Laporan_Max,Laporan_Last2_Mean,Laporan_Trend,Attendance_PreFinal_Rate,Absence_Count,Partial_Attendance_Count,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Mean,Performance_Std,Performance_Late_Mean,Performance_Trend
0.0037641723356009096,0.004912213942180648,0.0,0.0,0.0,0.011437314444649259,-0.03553020453464407,0.012313210399463773,-0.035530204534644075,0.0,-0.015180764129551185,0.0,0.0,0.0,-0.12320389196324145,0.0,0.0,0.0,0.0,-0.0717367184759799,0.0,0.0,0.0,0.0,0.0,-0.15391706561395865,0.0,0.045529080987267545,0.0
-0.019862733353299397,0.017017617727088676,0.0,0.0,0.0,0.06162250176208742,0.024589400936959195,0.012979767728195401,-0.25236650568844426,0.0,-0.01462913047818708,0.0,0.0,0.0,0.006874049410120441,0.0,0.0,0.0,0.0,-0.06710777318076618,0.0,0.0,0.0,0.0,0.0,-0.11330712100891532,0.0,-0.012952930997696075,0.0
-0.019862733353299397,0.012744594646617091,0.0,0.0,0.0,-0.17518550907901018,0.018470977279800804,0.012979767728195401,0.014050443853292531,0.0,-0.01462913047818708,0.0,0.0,0.0,-0.0058920423515318055,0.0,0.0,0.0,0.0,-0.07303172156353807,0.0,0.0,0.0,0.0,0.0,-0.1208954614736647,0.0,-0.005892042351531807,0.0
0.006874707554979664,0.005759666259666259,0.0,0.0,0.0,0.016661104327771008,0.008457061457061458,-0.07114062556239426,-0.04331277981277983,0.0,-0.04236763488464168,0.0,0.0,0.0,0.006980056980056979,0.0,0.0,0.0,0.0,0.08339786781623512,0.0,0.0,0.0,0.0,0.0,0.6591240312975007,0.0,0.012423687423687428,0.0
0.00851260000855688,0.008896728728582215,0.0,0.0,0.0,0.028954489735473838,-0.081964669789864,0.017690568890029804,-0.08196466978986401,0.0,-0.010694390963932744,0.0,0.0,0.0,0.006874049410120441,0.0,0.0,0.0,0.0,-0.12215034322066194,0.0,0.0,0.0,0.0,0.0,-0.11834428915360157,0.0,-0.012952930997696075,0.0
-0.019862733353299397,0.05109285083047772,0.0,0.0,0.0,0.186726542578304,0.0726514572160459,0.012979767728195401,0.05608144570854314,0.0,-0.01462913047818708,0.0,0.0,0.0,0.006874049410120441,0.0,0.0,0.0,0.0,-0.026238200576867522,0.0,0.0,0.0,0.0,0.0,-0.0587548640973827,0.0,-0.012952930997696075,0.0
0.004381123518589831,0.017017617727088676,0.0,0.0,0.0,0.06162250176208742,0.024589400936959195,0.009638257818850816,-0.25236650568844426,0.0,0.026735977409831874,0.0,0.0,0.0,0.006874049410120441,0.0,0.0,0.0,0.0,-0.13322577733560773,0.0,0.0,0.0,0.0,0.0,-0.10945657170463735,0.0,-0.012952930997696075,0.0
0.00851260000855688,0.004912213942180648,0.0,0.0,0.0,-0.05295363899470449,-0.03553020453464407,0.017690568890029804,-0.035530204534644075,0.0,-0.010694390963932744,0.0,0.0,0.0,-0.017423434460060425,0.0,0.0,0.0,0.0,-0.12650358637246226,0.0,0.0,0.0,0.0,0.0,-0.12457950301552648,0.0,0.01495672289234998,0.0
0.006874707554979664,0.005759666259666259,0.0,0.0,0.0,0.016661104327771008,0.008457061457061458,-0.07114062556239426,-0.04331277981277983,0.0,-0.04236763488464168,0.0,0.0,0.0,0.006980056980056979,0.0,0.0,0.0,0.0,0.08339786781623512,0.0,0.0,0.0,0.0,0.0,0.6591240312975007,0.0,0.012423687423687428,0.0
0.004103228593024511,0.005821417692486874,0.0,0.0,0.0,0.019547103257795097,-0.04390339627761013,-0.04976268235156695,-0.043903396277610134,0.0,0.35175117266633116,0.0,0.0,0.0,-0.009151749717787455,0.0,0.0,0.0,0.0,0.48973588476251795,0.0,0.0,0.0,0.0,0.0,-0.09183382258533075,0.0,0.01045338309489253,0.0
