Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Volatility
-0.12385531974341565,-0.06147540983606556,0.01933931960291183,-0.17786483691942115,0.0,0.009223514636681883,0.0,-0.17356398905216674
0.21685773302576575,-0.2757611241217798,0.006270491803278687,-0.11015566796304505,0.0,-0.033654371584699444,0.0,0.08824621752900443
0.3055773440302129,0.04596018735363001,0.006270491803278687,0.0073947718210013325,0.0,-0.033654371584699444,0.0,0.060254855265101166
0.4173629000780641,0.04596018735363001,0.006270491803278687,0.01221311475409835,0.0,-0.033654371584699444,0.0,-0.056349043715847
-0.006832135979959644,-0.06147540983606556,-0.024162157796979715,0.30562655544990186,0.0,0.006548404174181448,0.0,0.18876468934411275
-0.004165029218025265,-0.06147540983606556,0.00997738835500282,0.24956444927120444,0.0,-0.06246663212109791,0.0,0.2770351789041727
0.4173629000780641,0.04596018735363001,0.006270491803278687,0.01221311475409835,0.0,-0.033654371584699444,0.0,-0.056349043715847
0.3055773440302129,0.04596018735363001,0.006270491803278687,0.0073947718210013325,0.0,-0.033654371584699444,0.0,0.060254855265101166
0.4173629000780641,0.04596018735363001,0.006270491803278687,0.01221311475409835,0.0,-0.033654371584699444,0.0,-0.056349043715847
0.3055773440302129,0.04596018735363001,0.006270491803278687,0.0073947718210013325,0.0,-0.033654371584699444,0.0,0.060254855265101166
0.3055773440302129,0.04596018735363001,0.006270491803278687,0.0073947718210013325,0.0,-0.033654371584699444,0.0,0.060254855265101166
0.010476129393950193,-0.06147540983606556,-0.024162157796979715,0.1259693615120409,0.0,0.006548404174181448,0.0,0.43444695124139715
0.4173629000780641,0.04596018735363001,0.006270491803278687,0.01221311475409835,0.0,-0.033654371584699444,0.0,-0.056349043715847
-0.09024237045600338,-0.06147540983606556,0.004981628038439793,-0.3812557906031149,0.0,-0.04334094906098862,0.0,0.17424728171736845
-0.047676285315841546,-0.06147540983606556,-0.024162157796979715,-0.002353633614232846,0.0,0.006548404174181448,0.0,0.12092236107746288
0.16725271984932402,-0.2757611241217798,0.028856745567079282,0.005952140874564745,0.0,0.009683143749303003,0.0,-0.0441803472299667
-0.10378274802973314,-0.06147540983606556,0.00997738835500282,-0.19456909684321597,0.0,-0.06246663212109791,0.0,0.015230888274745443
-0.047676285315841546,-0.06147540983606556,-0.024162157796979715,-0.002353633614232846,0.0,0.006548404174181448,0.0,0.12092236107746288
-0.10378274802973314,-0.06147540983606556,0.00997738835500282,-0.19456909684321597,0.0,-0.06246663212109791,0.0,0.015230888274745443
-0.06409462631963574,-0.06147540983606556,-0.01941698103775144,-0.032084331387643744,0.0,0.03392900805507806,0.0,0.13494561921454296
-0.10378274802973314,-0.06147540983606556,0.00997738835500282,-0.19456909684321597,0.0,-0.06246663212109791,0.0,0.015230888274745443
0.10381700054855787,-0.2757611241217798,0.009291569086651049,0.012874865497816319,0.0,0.004807767369242779,0.0,0.03677320030803638
-0.0006292117442485007,-0.06147540983606556,-0.024162157796979715,0.2469646148207482,0.0,0.006548404174181448,0.0,0.2412237057375553
0.010476129393950193,-0.06147540983606556,-0.024162157796979715,0.1259693615120409,0.0,0.006548404174181448,0.0,0.43444695124139715
-0.09024237045600338,-0.06147540983606556,0.004981628038439793,-0.3812557906031149,0.0,-0.04334094906098862,0.0,0.17424728171736845
-0.05121210278961831,-0.06147540983606556,0.00997738835500282,0.00024620083622342234,0.0,-0.06246663212109791,0.0,0.1567338342440802
-0.006832135979959644,-0.06147540983606556,-0.024162157796979715,0.30562655544990186,0.0,0.006548404174181448,0.0,0.18876468934411275
-0.12385531974341565,-0.06147540983606556,0.01933931960291183,-0.17786483691942115,0.0,0.009223514636681883,0.0,-0.17356398905216674
-0.047676285315841546,-0.06147540983606556,-0.024162157796979715,-0.002353633614232846,0.0,0.006548404174181448,0.0,0.12092236107746288
0.26190031659293955,-0.2757611241217798,0.006270491803278687,-0.033419095324833045,0.0,-0.033654371584699444,0.0,-0.033532938676381296
-0.0825677341417166,-0.06147540983606556,-0.024162157796979715,-0.07934743068999711,0.0,0.006548404174181448,0.0,-0.06719239302089783
