Laporan_Improvement,Respons_Improvement,TP_Improvement,Laporan_EarlyMean,Laporan_LateMean,Respons_EarlyMean,Respons_LateMean,TP_EarlyMean,TP_LateMean,Overall_Consistency,Overall_Recent_Mean,Overall_Trend,Performance_Mean,Laporan_Mean,Respons_Mean,TP_Mean,Laporan_Std,Respons_Std,TP_Std,Laporan_Completion_Rate,Attendance_PreFinal_Rate
0.05343834919084439,0.04793009347313279,0.04545721295732101,-0.04150270757417087,-0.07417822098933721,-0.009684118873368765,-0.052811675510207365,0.00995388011980321,0.05639285969126478,0.004722589120952733,-0.012498787755790107,-0.006343621297776415,0.003013929770506514,-0.0021093248944544563,-0.022654623276160406,-0.0009888222913589525,0.0005646451517639662,0.02154413845461177,0.01728226825581002,-0.005527584466284243,-0.002070412955046349
0.05276511427574237,0.04621384107801091,0.0417916182146515,-0.037702409699623955,-0.06951914142565968,-0.07437363043027151,-0.057197575212334525,-0.03290375452972471,0.043151041220070206,0.005018178223139923,0.008923916981613406,-0.0025671265951946486,0.0002391913123643684,-0.0003525370029946275,-0.017738360677504894,0.0015456084563744172,-0.00848196558252933,0.0005790529792691069,0.019507176867426597,-0.005396752053058031,-0.0024377868544810497
0.05331228000792091,0.046950756143817246,0.042168183394963074,-0.03766134932772986,-0.06859933115768753,-0.0743409036630451,-0.057253850395464344,-0.032996802489607166,0.04306663023819692,0.005077362748927966,0.009585837011511646,-0.002321743513148767,0.006581886351008398,-0.0003928818776459088,-0.018293118113999855,0.0017122830946330579,-0.006159828257299034,-0.0009083396302980112,0.01871253804706155,-0.005701378306112456,-0.0008970566166740068
0.053647376578647994,0.049751045305010885,0.04206167506136725,-0.040426887119986286,-0.07530533840966841,0.015100982673938597,-0.0038786077121761636,-0.008664184040430786,0.049642896866888164,0.0016943553151795407,0.006756336891300305,-0.004887943303029645,0.0033380010579081728,-0.0036382314829793267,-0.025860471511638214,-0.0015508336521393557,0.003155488936421486,-0.016438914050063657,0.017473992375332554,-0.00259774796914236,-0.0021877494237282436
0.053739887242577666,0.047070904635906984,0.04158137884922272,-0.04057746100748234,-0.07257855219513175,2.7655706851986196e-07,0.03390996637069261,0.005010354225380032,0.04931719144500524,0.0040441814785298034,0.005463912340663955,-0.005405200165876344,0.004289735576177415,-0.004330217749193386,-0.024004282742922146,-0.002812808838432936,0.0033862002363926795,-0.019613373954646532,0.024870469591115548,-0.004854066059539407,1.881037889639808e-06
0.05189723885417202,0.044274506267036884,0.04009593867839905,-0.0049922406532907256,-0.07441865047079702,-0.07478456386600374,-0.05764953751245962,-0.03523797921121002,0.04457185507876413,0.0053497408513480315,0.008838757817752351,-0.0018852158528151065,0.003974187334528429,0.0001153962464738582,-0.01964578243396371,0.0015759124565000399,-0.010347117171059999,0.001654062521101551,0.018316689420169147,0.007692696512343872,-0.0025188227505507184
0.050115623866971805,0.04205547064735859,0.04071679202414307,-0.0379898402479107,-0.07182274453780105,-0.07236037045262345,-0.057533489422454266,-0.03322801078456691,0.04315389917041251,0.005418805801492711,0.007374609118032714,-0.0024816290911725525,0.006231645800355942,-0.0005944842538453173,-0.018778048928648865,0.0004932740335979219,-0.00994310864073179,0.001861548168181065,0.021024202247978126,0.0064017699488045825,-0.0024145147463730493
0.05733828508697253,0.05202223047339103,0.04368791806308003,-0.040631797700763486,-0.07047820283621736,0.00787676902857621,0.0035607950497349534,0.023729900099012203,0.05302338664359246,0.006217230255358112,-0.016755848250132568,-0.005734604743927045,0.00636025621526295,-0.004351292333458476,-0.025942248443548824,-0.0013785187284028934,0.005511330425559678,0.025310132597887162,0.017608780120130833,-0.0037477363921573593,-0.0006249854579275473
0.05274470399587875,0.047510152989715934,0.03993203143805785,-0.03998040707709853,-0.07573692222172095,0.014725610980033048,0.03412529871903222,0.021077791742085523,0.04631961915263139,0.0054496159507662085,0.004144781950441449,-0.00635164907654396,0.004554992203461685,-0.0054886200711403,-0.02630837403345935,-0.0023124427343097424,0.0036264236357526304,-0.018656010358890907,0.024522671486646767,-0.003857527692486816,0.0001789096072835356
0.053479392114965704,0.046561197406425586,0.04202504096500309,-0.037660094631220234,-0.06887072121374281,-0.0743383387910734,-0.057190192406558184,-0.032641258089771856,0.04309993453221619,0.005026150345064221,0.009620046706131513,-0.0024203818341795133,0.006550873136027665,-0.0005132277025457953,-0.01819658165568542,0.0015657348578126302,-0.008766662091019829,0.0010318146718421022,0.019252994083038672,-0.005530568627474661,-0.002382772196552967
0.05341821644662879,0.04797912725534218,0.042103749564191946,-0.03916744087148579,-0.06642043403307117,-0.08612350554025218,-0.0007473439046388996,-0.002091260293141496,0.04763613267565331,0.003607059609468538,0.0070149244762093945,-0.003964541195541409,0.007092589456473824,-0.002347577014329432,-0.022992680155232377,0.0008025062159113664,0.0022424530858455236,0.002709686274663032,0.018702532402034542,-0.005198620239135932,-0.0020819916586912
0.05092437076395575,0.0442229308129861,0.04064247121139831,-0.03751773292079107,-0.06633955446372755,-0.08313255493030493,0.029126184312139605,-0.0038570393434737464,0.04583304251293528,0.003960090491151828,0.009735470302504583,-0.003130030141644057,0.006661899708948832,-0.003249180437062899,-0.020806026276912994,-0.0006148653081313098,-0.0003506003721794412,-0.017062448514875147,0.021197610833239934,-0.005053073874061307,-0.002129119620591731
0.050727906778894875,0.045969906705645006,0.0434798323630628,-0.03739472405585309,-0.06619040833951786,-0.07713358598572688,-0.04240907245674864,-0.005223414778212298,0.053162038867628235,0.0057931144923471165,-0.009959397542106316,-0.002525069763407008,0.002015628742842699,-0.0003722733784304583,-0.020785022860899525,-0.0001568423507969107,0.0035949250372345433,0.02170639255605231,0.017733696044064214,-0.005524750842330021,-0.00211155957200193
0.04728425969212256,0.04138060336196017,0.041396209299627264,-0.04146943150153049,-0.07370364590252504,-0.0011539220990819691,0.03536186320402505,0.0037056906400871987,0.047311110318183844,0.004021730248358946,0.0038169126344792556,-0.007022997261134519,0.003482301753838137,-0.004724340316960398,-0.02744476382015398,-0.002396895043226031,-0.014264573649952369,-0.02409532546188498,0.01384299146699337,0.0038797026322143877,-0.0012070454539055394
0.05169838172041058,0.04676857338307992,0.04250072172000169,-0.03738999839190136,-0.06888639422539196,-0.07616305800779323,-0.04524473983631726,-0.037300150556366395,0.04931866518828245,0.006791529476713399,-0.01504153332910673,-0.0031971256512881787,0.0008051514689624126,-0.0005353908108556206,-0.018365988805599316,0.0010439096265623703,0.0025062437223445613,-0.0028212576823329924,0.01931593037915822,-0.0062340232950041,-0.0022049333314346723
0.05371393666929002,0.04729376408206586,0.04174385758712368,-0.03811296140393464,-0.06539515354474532,-0.0845870316293351,-0.0006418460151684553,-0.0030343233444393744,0.048108004935546886,0.0024973985664315575,0.0071257822222948256,-0.003220712145139012,0.0027249956312376277,-0.001350823797302479,-0.0219174340607248,0.0006331741042295018,-0.0003537868137237747,-0.002056108429795547,0.018909365139692918,-0.004903294261357337,-0.0020854776876845123
0.052383737482962406,0.04727005503306162,0.042587653298757244,-0.03705948579968009,-0.06494263316469735,-0.07362816152541596,-0.05432735191842735,-0.03666759428101432,0.046075922610606335,0.008344516610436918,-0.021496612507735203,-0.0021043028832145164,-0.005944772086886672,-0.0002587786968102033,-0.016229561514586575,0.001596075588336763,0.0040951731662576,-0.002488351547737897,0.01777665673687781,-0.005528792300555425,-0.002062877945824636
0.05484840354250264,0.048296571206969,0.0428407881524393,-0.03700597101493365,-0.06461092517352618,-0.08157495468058577,0.0013956872999087498,-0.026699788648875716,0.05006436016402316,0.005721755815492735,-0.01281244761847701,-0.002014411439689609,0.0018765793712984175,-0.00030253584030011003,-0.018623141630429337,0.001234002973004633,0.00446009266374826,0.024917111134064564,0.01720236315592815,-0.004720345553326864,-0.002194965938117952
0.05321075350379472,0.0497085771024094,0.043382018629002275,-0.0414772772351768,-0.07322479639413468,0.00654134144459924,0.03381038168456647,0.02282508123752959,0.051881608438411,0.0069325954582631875,-0.015434667289652084,-0.005820436300352758,0.004286695810792319,-0.006928676671379381,-0.02496116713116046,-0.0029371992104593975,0.008712493541026664,-0.01362263648968332,0.02085155280127428,-0.0049941878858888724,-0.0007519489599636869
0.052382222592470384,0.04625466553048971,0.041503366402865303,-0.03782135415720459,-0.06929701906613152,-0.07447036988715197,-0.0574454138227574,-0.03295485860570966,0.04309847826870578,0.005172242896618752,0.009201296708138018,-0.002459893739303543,0.0005933734551394245,-0.0004069032429210049,-0.017880397664667112,0.0016684476315110997,-0.008262743671893388,-0.0012468196561792458,0.0197150789942954,-0.005567561731695825,-0.0009705416042584383
0.050115623866971805,0.04205547064735859,0.04071679202414307,-0.0379898402479107,-0.07182274453780105,-0.07236037045262345,-0.057533489422454266,-0.03322801078456691,0.04315389917041251,0.005418805801492711,0.007374609118032714,-0.0024816290911725525,0.006231645800355942,-0.0005944842538453173,-0.018778048928648865,0.0004932740335979219,-0.00994310864073179,0.001861548168181065,0.021024202247978126,0.0064017699488045825,-0.0024145147463730493
0.04840637878559488,0.04740401579702813,0.036731152267194284,-0.038837144532440755,-0.07687842253564235,0.013212189942431417,-0.0650341947056656,0.017956228232110148,0.05178692943289148,0.00600390786563488,-0.02055715816896826,-0.007270326291409707,0.0041330372300155405,-0.005721730628870462,-0.0281456382447019,-0.001299662543883807,0.0017570609653942552,-0.017145801668500757,0.016594149956419234,-0.003460718099372104,-0.0023318645491320366
0.054339771246577594,0.04815800595032636,0.04270237318132561,-0.037459848782651455,-0.064164273284467,-0.08177467348225405,0.0022473213224422158,-0.026673875170094574,0.04969321669345539,0.005727696010661769,-0.013624575519965754,-0.0026991887008526072,0.0024739933718300956,-0.000842678277191289,-0.019089870797133215,0.0014429386138349236,0.0052405706649449844,0.023775903018844417,0.01682677239834131,-0.004744620529911049,-0.0022055204122072933
0.05376487961545757,0.0476894936046928,0.041583469954926545,-0.03854147295248796,-0.06583100712361116,-0.08528128782865209,0.00011733983781356396,-0.007122358693451891,0.048063716836350565,0.002854071567469155,0.008258456698364022,-0.003067156035824494,0.0006932713790843467,-0.0010500792618561262,-0.021418951405003696,0.00037093605260547026,-0.0003424854297678421,0.001645170471603198,0.0197247901623476,-0.004864729888548541,-0.0020854776876845123
0.050083462850152395,0.04186646869066406,0.04103042918663469,-0.037478427672375095,-0.07049010184832562,-0.0709415240084813,-0.05389910726871543,-0.032756168317025214,0.04389287892589766,0.00550197202508163,0.0091153116800464,-0.0027907267423204966,0.003829588607307737,-0.00046279902448240494,-0.019316978118528824,0.0007105455638020401,-0.008986553669935633,0.00047676068819786047,0.01932432353228084,0.006565003898388598,-0.0025534787375821855
