Laporan_Improvement,Respons_Improvement,TP_Improvement,Laporan_EarlyMean,Laporan_LateMean,Respons_EarlyMean,Respons_LateMean,TP_EarlyMean,TP_LateMean,Overall_Consistency,Overall_Recent_Mean,Overall_Trend,Performance_Mean,Laporan_Mean,Respons_Mean,TP_Mean,Laporan_Std,Respons_Std,TP_Std,Laporan_Completion_Rate,Attendance_PreFinal_Rate
0.013293291469017475,0.0,0.0,0.0,0.007704993256929225,-0.711054466134511,0.015506329113924052,-0.006329113924050634,-0.007990506329113927,0.0,0.0,0.0,0.0,0.135294772861787,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.013293291469017475,0.0,0.0,0.0,0.007704993256929225,-0.711054466134511,0.015506329113924052,-0.006329113924050634,-0.007990506329113927,0.0,0.0,0.0,0.0,0.135294772861787,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.013293291469017475,0.0,0.0,0.0,0.007704993256929225,-0.711054466134511,0.015506329113924052,-0.006329113924050634,-0.007990506329113927,0.0,0.0,0.0,0.0,0.135294772861787,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.01287135054074743,0.0,0.0,0.0,0.007704993256929225,-0.6926472931387303,-0.015506329113924052,-0.006329113924050634,-0.013370253164556966,0.0,0.0,0.0,0.0,0.1537019458575676,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.011894052212369428,0.0,0.0,0.0,0.004418279970215937,-0.6325544348924842,-0.0256027727546715,-0.006329113924050634,0.046703586497890304,0.0,0.0,0.0,0.0,0.05413387679582761,0.0,0.0,0.018753807622013126,0.0,0.0,0.007056962025316457,0.02152575644757327
0.013293291469017475,0.0,0.0,0.0,0.007704993256929225,-0.711054466134511,0.015506329113924052,-0.006329113924050634,-0.007990506329113927,0.0,0.0,0.0,0.0,0.135294772861787,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.013293291469017475,0.0,0.0,0.0,0.007704993256929225,-0.711054466134511,0.015506329113924052,-0.006329113924050634,-0.007990506329113927,0.0,0.0,0.0,0.0,0.135294772861787,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.01287135054074743,0.0,0.0,0.0,0.007704993256929225,-0.6926472931387303,-0.015506329113924052,-0.006329113924050634,-0.013370253164556966,0.0,0.0,0.0,0.0,0.1537019458575676,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.01324054885298372,0.0,0.0,0.0,0.007704993256929225,-0.7088920188771269,-0.010126582278481015,-0.006329113924050634,0.013370253164556962,0.0,0.0,0.0,0.0,0.13745722011917097,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.013293291469017475,0.0,0.0,0.0,0.007704993256929225,-0.711054466134511,0.015506329113924052,-0.006329113924050634,-0.007990506329113927,0.0,0.0,0.0,0.0,0.135294772861787,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.01324054885298372,0.0,0.0,0.0,0.007704993256929225,-0.7088920188771269,-0.010126582278481015,-0.006329113924050634,0.013370253164556962,0.0,0.0,0.0,0.0,0.13745722011917097,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.009793252168531406,0.0,0.0,0.0,0.004418279970215937,-0.4589504017947801,-0.053276891884486845,-0.006329113924050634,-0.04670358649789029,0.0,0.0,0.0,0.0,0.0037119358675575913,0.0,0.0,0.018753807622013126,0.0,0.0,0.007056962025316457,0.02152575644757327
0.01287135054074743,0.0,0.0,0.0,0.007704993256929225,-0.6926472931387303,-0.015506329113924052,-0.006329113924050634,-0.013370253164556966,0.0,0.0,0.0,0.0,0.1537019458575676,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.01324054885298372,0.0,0.0,0.0,0.007704993256929225,-0.7088920188771269,-0.010126582278481015,-0.006329113924050634,0.013370253164556962,0.0,0.0,0.0,0.0,0.13745722011917097,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.013293291469017475,0.0,0.0,0.0,0.007704993256929225,-0.711054466134511,0.015506329113924052,-0.006329113924050634,-0.007990506329113927,0.0,0.0,0.0,0.0,0.135294772861787,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.01287135054074743,0.0,0.0,0.0,0.007704993256929225,-0.6926472931387303,-0.015506329113924052,-0.006329113924050634,-0.013370253164556966,0.0,0.0,0.0,0.0,0.1537019458575676,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.007401340282948633,0.0,0.0,0.0,0.004418279970215936,-0.28158631173988585,0.015506329113924055,-0.016745780590717296,-0.007990506329113923,0.0,0.0,0.0,0.0,-0.2503363117398858,0.0,0.0,0.010331347728965002,0.0,0.0,0.00705696202531645,0.011944651278232809
0.01287135054074743,0.0,0.0,0.0,0.007704993256929225,-0.6926472931387303,-0.015506329113924052,-0.006329113924050634,-0.013370253164556966,0.0,0.0,0.0,0.0,0.1537019458575676,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.01324054885298372,0.0,0.0,0.0,0.007704993256929225,-0.7088920188771269,-0.010126582278481015,-0.006329113924050634,0.013370253164556962,0.0,0.0,0.0,0.0,0.13745722011917097,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.013293291469017475,0.0,0.0,0.0,0.007704993256929225,-0.711054466134511,0.015506329113924052,-0.006329113924050634,-0.007990506329113927,0.0,0.0,0.0,0.0,0.135294772861787,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.013293291469017475,0.0,0.0,0.0,0.007704993256929225,-0.711054466134511,0.015506329113924052,-0.006329113924050634,-0.007990506329113927,0.0,0.0,0.0,0.0,0.135294772861787,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.013293291469017475,0.0,0.0,0.0,0.007704993256929225,-0.711054466134511,0.015506329113924052,-0.006329113924050634,-0.007990506329113927,0.0,0.0,0.0,0.0,0.135294772861787,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.01287135054074743,0.0,0.0,0.0,0.007704993256929225,-0.6926472931387303,-0.015506329113924052,-0.006329113924050634,-0.013370253164556966,0.0,0.0,0.0,0.0,0.1537019458575676,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
0.009793252168531406,0.0,0.0,0.0,0.004418279970215937,-0.4589504017947801,-0.053276891884486845,-0.006329113924050634,-0.04670358649789029,0.0,0.0,0.0,0.0,0.0037119358675575913,0.0,0.0,0.018753807622013126,0.0,0.0,0.007056962025316457,0.02152575644757327
0.013293291469017475,0.0,0.0,0.0,0.007704993256929225,-0.711054466134511,0.015506329113924052,-0.006329113924050634,-0.007990506329113927,0.0,0.0,0.0,0.0,0.135294772861787,0.0,0.0,0.018753807622013126,0.0,0.0,0.013295135616431208,0.02152575644757327
