Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean
-0.24916800470703662,-0.07243805813313635,-0.095993163573835,0.09378970260448423
-0.019699441746569013,-0.05385932616019273,-0.1162760889241777,-0.2089746669785843
-0.2380293036644894,-0.01167050037038627,-0.09165875599423512,0.017549036219587075
-0.019699441746569013,-0.05385932616019273,-0.1162760889241777,-0.2089746669785843
-0.012159505842958739,-0.047575783650452244,-0.07028409973800563,0.17287653208855946
-0.06649268836620449,-0.11550472422920192,-0.11896586699590021,-0.09784624421821717
0.06685580975835209,0.012185307630222898,0.33582694377185907,0.06132241503004214
-0.13102875573346848,0.08718859987704958,-0.10261787708220516,-0.12735149087089967
0.06685580975835209,0.012185307630222898,0.33582694377185907,0.06132241503004214
-0.012159505842958739,-0.047575783650452244,-0.07028409973800563,0.17287653208855946
0.06685580975835209,0.012185307630222898,0.33582694377185907,0.06132241503004214
0.06685580975835209,0.012185307630222898,0.33582694377185907,0.06132241503004214
0.06685580975835209,0.012185307630222898,0.33582694377185907,0.06132241503004214
-0.012159505842958739,-0.047575783650452244,-0.07028409973800563,0.17287653208855946
-0.006434317866168196,0.26648009607049156,-0.04480168359052536,0.2609463815766782
-0.02608288214614274,-0.011870303233433362,-0.06834693433930177,0.14915726257602072
0.0828688297453136,-0.10847124844572614,-0.08818900496903818,-0.2850181001400731
0.06685580975835209,0.012185307630222898,0.33582694377185907,0.06132241503004214
-0.012159505842958739,-0.047575783650452244,-0.07028409973800563,0.17287653208855946
-0.06649268836620449,-0.11550472422920192,-0.11896586699590021,-0.09784624421821717
0.003345745154333786,-0.005554314356873008,-0.31520255218307686,0.043601597576092374
-0.006271882794318699,-0.006422360976313969,-0.11966216900778866,-0.2664531110311025
-0.006434317866168196,0.26648009607049156,-0.04480168359052536,0.2609463815766782
0.06685580975835209,0.012185307630222898,0.33582694377185907,0.06132241503004214
-0.012159505842958739,-0.047575783650452244,-0.07028409973800563,0.17287653208855946
-0.06649268836620449,-0.11550472422920192,-0.11896586699590021,-0.09784624421821717
0.06685580975835209,0.012185307630222898,0.33582694377185907,0.06132241503004214
-0.006271882794318699,-0.006422360976313969,-0.11966216900778866,-0.2664531110311025
0.24126226556352043,0.023580175664188074,0.051040803548544844,0.16030723141422298
0.003345745154333786,-0.005554314356873008,-0.31520255218307686,0.043601597576092374
0.24126226556352043,0.023580175664188074,0.051040803548544844,0.16030723141422298
0.24126226556352043,0.023580175664188074,0.051040803548544844,0.16030723141422298
