Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate
-0.04791577739445043,0.0,-0.16530926388967387,0.14374589898163842,0.0,0.0837648565881994,0.0
0.07448415781749117,0.0,-0.295715499158324,-0.3506706774118133,0.0,0.07190201875264537,0.0
0.07127001097511904,0.0,-0.30380657564231806,0.05942742148289462,0.0,-0.3268908568156963,0.0
-0.01650431608871276,0.0,0.4227746584589652,0.045934841299730314,0.0,0.047794816330016525,0.0
-0.04791577739445043,0.0,-0.17792349334914953,0.09216667713251278,0.0,0.14795830789680073,0.0
0.07448415781749117,0.0,-0.0038755590195672096,-0.21188552272429173,0.0,0.16050769315713614,0.0
-0.04791577739445043,0.0,-0.17792349334914953,0.09216667713251278,0.0,0.14795830789680073,0.0
0.23292391788968947,0.0,-0.11621431325626166,0.21552460144410163,0.0,0.1677657939224699,0.0
-0.01650431608871276,0.0,0.4227746584589652,0.045934841299730314,0.0,0.047794816330016525,0.0
-0.01650431608871276,0.0,0.4227746584589652,0.045934841299730314,0.0,0.047794816330016525,0.0
0.23292391788968947,0.0,-0.12882854271573732,0.16394537959497596,0.0,0.23195924523107123,0.0
0.038159371492704874,0.0,-0.15320062087234265,-0.17303843699883048,0.0,-0.21192031362153244,0.0
-0.04791577739445043,0.0,-0.16530926388967387,0.14374589898163842,0.0,0.0837648565881994,0.0
-0.01466125940059593,0.0,-0.14328987539170698,0.12498256557076703,0.0,-0.11059578721410841,0.0
0.07127001097511904,0.0,-0.30380657564231806,0.05942742148289462,0.0,-0.3268908568156963,0.0
-0.01650431608871276,0.0,0.4227746584589652,0.045934841299730314,0.0,0.047794816330016525,0.0
0.07127001097511904,0.0,-0.16746140145594965,-0.07904758754768884,0.0,-0.3247610219714813,0.0
-0.04791577739445043,0.0,-0.16530926388967387,0.14374589898163842,0.0,0.0837648565881994,0.0
0.07127001097511904,0.0,-0.23054427224302837,0.003313773588424763,0.0,-0.34403951232051616,0.0
0.07127001097511904,0.0,-0.20446606346061172,-0.060545256545357806,0.0,-0.30625869096915026,0.0
-0.01650431608871276,0.0,0.4227746584589652,0.045934841299730314,0.0,0.047794816330016525,0.0
0.07448415781749117,0.0,-0.295715499158324,-0.3506706774118133,0.0,0.07190201875264537,0.0
-0.04791577739445043,0.0,-0.16530926388967387,0.14374589898163842,0.0,0.0837648565881994,0.0
0.038159371492704874,0.0,-0.2394477071194291,-0.20377853023892376,0.0,-0.09493313413435275,0.0
-0.01650431608871276,0.0,0.4227746584589652,0.045934841299730314,0.0,0.047794816330016525,0.0
-0.04791577739445043,0.0,-0.16530926388967387,0.14374589898163842,0.0,0.0837648565881994,0.0
-0.04791577739445043,0.0,-0.17792349334914953,0.09216667713251278,0.0,0.14795830789680073,0.0
-0.04791577739445043,0.0,-0.16530926388967387,0.14374589898163842,0.0,0.0837648565881994,0.0
0.23292391788968947,0.0,-0.12882854271573732,0.16394537959497596,0.0,0.23195924523107123,0.0
-0.04791577739445043,0.0,-0.16530926388967387,0.14374589898163842,0.0,0.0837648565881994,0.0
-0.01650431608871276,0.0,0.4227746584589652,0.045934841299730314,0.0,0.047794816330016525,0.0
-0.04791577739445043,0.0,-0.17792349334914953,0.09216667713251278,0.0,0.14795830789680073,0.0
