Laporan_Improvement,Respons_Improvement,TP_Improvement,Laporan_EarlyMean,Laporan_LateMean,Respons_EarlyMean,Respons_LateMean,TP_EarlyMean,TP_LateMean,Overall_Consistency,Overall_Recent_Mean,Overall_Trend,Performance_Mean,Laporan_Mean,Respons_Mean,TP_Mean,Laporan_Std,Respons_Std,TP_Std,Laporan_Completion_Rate,Attendance_PreFinal_Rate
0.15582152410899447,0.022691421818025685,0.0,0.0030440826744380957,-0.007742019174429186,-0.036412279092521246,0.0,0.0,0.0,-0.0026325444872500447,0.0,0.15023144355921006,0.0,0.01868099220407534,0.0,0.0,-0.04635295706962264,0.0,0.0,-0.04477485734304475,0.08744519280212443
0.15582152410899447,0.022691421818025685,0.0,0.0030440826744380957,-0.007742019174429186,-0.036412279092521246,0.0,0.0,0.0,-0.0026325444872500447,0.0,0.15023144355921006,0.0,0.01868099220407534,0.0,0.0,-0.04635295706962264,0.0,0.0,-0.04477485734304475,0.08744519280212443
0.15950703132147678,0.021482080760153267,0.0,-0.011567514162864743,-0.00818284187340893,-0.036412279092521246,0.0,0.0,0.0,-0.0026325444872500447,0.0,0.1498231993832077,0.0,0.029075625760622857,0.0,0.0,-0.0362660340348951,0.0,0.0,-0.052087680024390764,0.08726095644987049
-0.09311754731532898,0.024282410385987385,0.0,0.0032168935288514697,-0.00826518844151017,-0.055949214211459666,0.0,0.0,0.0,-0.0037671477200921337,0.0,-0.3873992080998383,0.0,0.020099194230918237,0.0,0.0,-0.04983804123161291,0.0,0.0,0.015688034740937357,0.03504981413314777
-0.09910997483304612,0.06936773502901877,0.0,0.00634173058963753,-0.022813152277384723,-0.01911728734788724,0.0,0.0,0.0,-0.0016281416253898368,0.0,0.13672913227053118,0.0,0.06380381681251569,0.0,0.0,-0.159348478505782,0.0,0.0,0.05367845050663202,0.07209616938115497
-0.09377597189662512,0.022975894290871664,0.0,-0.012224195409635569,-0.008741947036181712,-0.055949214211459666,0.0,0.0,0.0,-0.0037671477200921337,0.0,-0.3833094287295408,0.0,0.030988974357234363,0.0,0.0,-0.03875166278986773,0.0,0.0,0.007706381654852073,0.03484831749044466
0.15950703132147678,0.021482080760153267,0.0,-0.011567514162864743,-0.00818284187340893,-0.036412279092521246,0.0,0.0,0.0,-0.0026325444872500447,0.0,0.1498231993832077,0.0,0.029075625760622857,0.0,0.0,-0.0362660340348951,0.0,0.0,-0.052087680024390764,0.08726095644987049
0.15582152410899447,0.022691421818025685,0.0,0.0030440826744380957,-0.007742019174429186,-0.036412279092521246,0.0,0.0,0.0,-0.0026325444872500447,0.0,0.15023144355921006,0.0,0.01868099220407534,0.0,0.0,-0.04635295706962264,0.0,0.0,-0.04477485734304475,0.08744519280212443
0.15582152410899447,0.022691421818025685,0.0,0.0030440826744380957,-0.007742019174429186,-0.036412279092521246,0.0,0.0,0.0,-0.0026325444872500447,0.0,0.15023144355921006,0.0,0.01868099220407534,0.0,0.0,-0.04635295706962264,0.0,0.0,-0.04477485734304475,0.08744519280212443
0.1138901911504099,0.012137933360889579,0.0,-0.007459821845198007,-0.00468551041589726,-0.20631382620925826,0.0,0.0,0.0,-0.008727246784483986,0.0,-0.42182065728746115,0.0,0.009292110176600057,0.0,0.0,-0.020717854165924178,0.0,0.0,-0.010245023507065567,0.044649705527388846
