Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Volatility,TP_Std,Respons_Std,Laporan_Std,TP_Min,TP_Max,Respons_Min,Respons_Max,Laporan_Min,Laporan_Max,TP_Trend,Respons_Trend,Laporan_Trend,TP_Last2_Mean,Respons_Last2_Mean,Laporan_Last2_Mean,TP_LateEarly_Gap,Respons_LateEarly_Gap,Laporan_LateEarly_Gap,Activity_Score
0.0,0.1108453257902658,0.0,-0.23249766014199508,0.0,0.0,0.0,0.0,-0.000423316302504681,0.09459343349284849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10745599363996197,-0.04886504566124238,0.0,0.011518132079621683,0.0,0.11398955251343007,0.0,0.0,0.0
0.0,0.01478372885038562,0.0,0.09830261318085932,0.0,0.0,0.0,0.0,0.030772144203719307,-0.05770761664334616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2538153511590184,-0.37279447155535433,0.0,0.02519330234498495,0.0,0.015265650777770184,0.0,0.0,0.0
0.0,0.03464370227701907,0.0,-0.3964230008695109,0.0,0.0,0.0,0.0,-0.000423316302504681,0.029207691110236564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10745599363996197,-0.04886504566124238,0.0,0.011518132079621683,0.0,-0.23711415627358085,0.0,0.0,0.0
0.0,-0.05623255717229368,0.0,0.2604528964433884,0.0,0.0,0.0,0.0,0.06653286170935944,0.012119458705169327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20581354607478708,0.023811767110487367,0.0,-0.027477774851778908,0.0,0.014979801980881557,0.0,0.0,0.0
0.0,-0.05623255717229368,0.0,0.16745284182762088,0.0,0.0,0.0,0.0,-0.09704417466825847,0.012119458705169327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1903036128839431,0.07011190077383211,0.0,0.010349315242846964,0.0,0.014979801980881557,0.0,0.0,0.0
0.0,0.1108453257902658,0.0,-0.23249766014199508,0.0,0.0,0.0,0.0,-0.000423316302504681,0.09459343349284849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10745599363996197,-0.04886504566124238,0.0,0.011518132079621683,0.0,0.11398955251343007,0.0,0.0,0.0
0.0,0.01838129730314035,0.0,-0.4654962800054162,0.0,0.0,0.0,0.0,0.0033184716034095098,-0.07681860222895545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05206571447971674,0.016057740009922043,0.0,0.029310261067139,0.0,-0.07681860222895547,0.0,0.0,0.0
0.0,-0.05623255717229368,0.0,0.19038208152627484,0.0,0.0,0.0,0.0,-0.1816706073229014,0.012119458705169327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10400316107252579,0.023811767110487367,0.0,-0.13079736121929214,0.0,0.014979801980881557,0.0,0.0,0.0
0.0,0.014452071400430295,0.0,0.2720941239319745,0.0,0.0,0.0,0.0,0.0039176906764436595,0.012073650052102628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11332540835157867,0.030306486405385177,0.0,0.10977635673762035,0.0,-0.05594578755553472,0.0,0.0,0.0
0.0,0.1108453257902658,0.0,-0.23249766014199508,0.0,0.0,0.0,0.0,-0.000423316302504681,0.09459343349284849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10745599363996197,-0.04886504566124238,0.0,0.011518132079621683,0.0,0.11398955251343007,0.0,0.0,0.0
0.0,-0.05623255717229368,0.0,0.16433929687293197,0.0,0.0,0.0,0.0,-0.0841471950631136,0.012119458705169327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17740663327879821,0.07011190077383211,0.0,-0.012331099012753819,0.0,0.014979801980881557,0.0,0.0,0.0
0.0,-0.23899333658193933,0.0,-0.25745640256809044,0.0,0.0,0.0,0.0,-0.04410853435839404,0.029371278786193663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06226795794631612,0.025219574295723232,0.0,0.01232662968099861,0.0,0.03590874869182487,0.0,0.0,0.0
0.0,0.1108453257902658,0.0,-0.23249766014199508,0.0,0.0,0.0,0.0,-0.000423316302504681,0.09459343349284849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10745599363996197,-0.04886504566124238,0.0,0.011518132079621683,0.0,0.11398955251343007,0.0,0.0,0.0
0.0,-0.07724885111653368,0.0,-0.43424056867717964,0.0,0.0,0.0,0.0,-0.000423316302504681,-0.07724885111653366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10745599363996197,-0.04886504566124238,0.0,0.011518132079621683,0.0,0.019052507154410845,0.0,0.0,0.0
0.0,0.01838129730314035,0.0,-0.31773726245255707,0.0,0.0,0.0,0.0,-0.026444589747063048,-0.07681860222895545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07208036589636178,-0.05771974229176247,0.0,-0.03492286425020814,0.0,-0.07681860222895547,0.0,0.0,0.0
0.0,0.01478372885038562,0.0,0.27033229484416305,0.0,0.0,0.0,0.0,0.0039176906764436595,-0.05770761664334616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11332540835157867,0.030306486405385177,0.0,0.10977635673762035,0.0,0.015265650777770184,0.0,0.0,0.0
0.0,-0.05623255717229368,0.0,0.2604528964433884,0.0,0.0,0.0,0.0,0.06653286170935944,0.012119458705169327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20581354607478708,0.023811767110487367,0.0,-0.027477774851778908,0.0,0.014979801980881557,0.0,0.0,0.0
0.0,-0.05623255717229368,0.0,0.2604528964433884,0.0,0.0,0.0,0.0,0.06653286170935944,0.012119458705169327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20581354607478708,0.023811767110487367,0.0,-0.027477774851778908,0.0,0.014979801980881557,0.0,0.0,0.0
0.0,0.1108453257902658,0.0,-0.23249766014199508,0.0,0.0,0.0,0.0,-0.000423316302504681,0.09459343349284849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10745599363996197,-0.04886504566124238,0.0,0.011518132079621683,0.0,0.11398955251343007,0.0,0.0,0.0
0.0,0.01478372885038562,0.0,0.27033229484416305,0.0,0.0,0.0,0.0,0.0039176906764436595,-0.05770761664334616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11332540835157867,0.030306486405385177,0.0,0.10977635673762035,0.0,0.015265650777770184,0.0,0.0,0.0
