Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate
0.01582380467535738,-0.012498144559238691,-0.11706821405066278,0.02152263348306242,0.01723335130314212,0.001979263513766398,0.0003142784236887359
-0.05475918352677852,-0.050417492299546174,-0.02162491117116233,0.001300253554009367,-0.02334096259737447,-0.02377965216131711,-0.02239196645460242
-0.013106603830558686,-0.06605448259615065,-0.01897730237128412,0.01336572360335159,-0.0032624605666568187,0.0009933801244232938,-0.020587293478770783
-0.04679328126769474,-0.0030375241467697363,-0.07069857633930864,-0.04672929621017432,0.010838641415128485,-0.000856912712743543,-0.0016181456184948555
0.1914362948559411,0.05661933895803337,0.08598427274382342,-0.03562448270086706,0.0353999829787764,0.011073952497069403,0.0005560063134818668
-0.04121260847104745,0.01371257882400876,0.03246203443160887,0.07392050890267608,-0.015027248502186362,-0.01547513269780311,0.023551389363908347
-0.04301762354595312,-0.038970397721732185,-0.013958041973136725,0.08308681292891447,-0.01482367863997238,-0.016544866715247405,-0.001235027719802615
0.1809300867398034,0.06035495550916054,-0.0022109326385574626,0.037923327965041845,0.03204012110797625,0.025114469096285667,0.00989304024750029
0.2366282645298087,0.03981443274378418,0.07017644428501178,0.027814066814531604,0.03818927720980537,0.011371561367339276,0.0005495329816919185
-0.05508631750234286,-0.04383505561855485,-0.01659291658968879,-0.0016385526323812454,-0.02307008999666685,-0.023732779820862485,-0.02225463106770314
-0.06011583400594556,0.07207009466429906,-0.041760757738605915,-0.05605235248016608,0.018946994090108433,0.018278898903298903,0.00411935519344736
-0.04658871024668664,-0.014505189464015338,-0.07611447469508609,-0.04278115014948551,0.010113080490832932,-0.0013662912612014012,-0.0016731928877485606
-0.0562727831579822,0.03196114769792199,0.08267616422617396,-0.05711810959207272,0.021177447108118166,0.021189887237468414,0.007653895106808654
0.12198067204429427,0.005017736168913245,0.10755229785307911,0.03410151413851571,-0.01294681800867894,0.015416882903301453,0.08090194959445354
0.011980963613486618,0.05701666246423528,-0.025621765047922237,0.001310296303189619,-0.010120721826160747,-0.014742835871287026,-0.017954614941663893
-0.061009548524650965,0.019293964388384852,0.016962719947449162,-0.06193813429800434,0.016221191393544943,0.018050906932040398,0.0041180964067197914
-0.05054913818641374,-0.025987384293500393,-0.0030846286819956746,-0.04316957111934353,-0.018523399237593146,-0.018142045298281985,-0.022275550869946346
-0.0589209099008419,-0.00301503335614484,0.027211425933412303,-0.08227027022564153,0.015844101837544613,0.016790034889748704,0.0031699661150258202
-0.03563332115830665,0.002802249460412434,-0.054524049728954846,0.0005664293070411413,0.016840375682290052,0.002729572912464896,0.0004304782189305527
0.049726162427085566,0.06617701055268048,-0.010518689178873839,0.02929493115077702,-0.010550957166591261,-0.012955176614779925,-0.023492796476420337
-0.048209751515521905,-0.058041079681566604,-0.02855868107415183,0.030012420775048697,-0.019498510537737122,-0.019431239132098634,0.002139017779097005
-0.06410922228916165,0.006202790402476253,0.008156658402017791,-0.07007149575095563,-0.00515351306404197,-0.0076543558109842084,-0.018397222433568144
-0.055702012713176485,0.01793667217302639,0.07485206787763808,0.03789450240475825,0.028904258644842893,0.03267168484275241,0.013693387221612122
-0.06549700000466607,-0.0005447987466259942,0.007816925208298556,-0.09416450176025228,0.014740574466128371,0.015287565270346413,0.003201800859874412
-0.04360636375656231,-0.005912002544000236,0.018261830235888968,0.08281276456834344,-0.01703943402427092,-0.017021502933469556,0.05046495505271048
