Laporan_Improvement,Respons_Improvement,TP_Improvement,Laporan_EarlyMean,Laporan_LateMean,Respons_EarlyMean,Respons_LateMean,TP_EarlyMean,TP_LateMean,Overall_Consistency,Overall_Recent_Mean,Overall_Trend,Performance_Mean,Laporan_Mean,Respons_Mean,TP_Mean,Laporan_Std,Respons_Std,TP_Std,Laporan_Completion_Rate,Attendance_PreFinal_Rate
0.03473487672197596,0.04245909470529502,0.0052492041719282255,0.007969810917954949,-0.010397403805835008,-0.038467111048464224,0.0007352999308642143,0.05191032673973634,-0.07058209280410313,0.02027500680137205,0.016931323601427847,0.0026901831255789787,-0.0007788955144763035,-0.004191675621043311,-0.0354367588301965,0.0034083319561970206,0.017826184967427626,-0.017610122988656197,0.01397491802071342,0.01249267757396286,0.0
0.033533455237277084,0.038397193143132745,0.008828049964887242,0.005842761854914008,0.014144597128540383,-0.033600501310746614,-0.023817573026153508,0.05035517543768669,-0.06474689026644408,0.023935502803414124,0.037342048470294965,0.0011795047105954233,0.015633970624224884,0.0024422281684473297,-0.033016698730344324,0.0025826871119826143,0.0167747595615153,-0.007329927090398084,0.016129719707925448,0.01231248020027323,0.0
0.03442450395915337,0.04140242262092675,0.006345302169713787,0.010442966584869014,0.035574925387037847,-0.03814040595926255,0.0032811301304724464,0.050252949422860405,-0.06752718897943887,0.020433636801969156,0.015245496119210012,0.0026977028440236654,0.0029937719293357807,0.003134363636911101,-0.036013914262473794,0.0018826438935924624,0.018039161777755844,-0.01831079767896007,0.008606022205286138,0.01104197808216936,0.0
0.03660886482197079,0.009935741564552993,0.010837269787966982,0.00626071328867871,0.010315615953516422,-0.03672926217776007,-0.0011520711880533777,0.05568751830761832,-0.06637498898868369,0.029127795336393092,-0.0027272173800723092,0.001256362349204036,0.008483013674244245,-0.008178610748220514,-0.03540171814741373,0.0069463904430236015,0.01637288013085232,-0.014027332600538041,0.015493153891538533,0.017185739179520168,0.0
0.034280406688499555,0.04280703178936241,0.008116105729064798,0.00650636301280437,0.007957405846233367,-0.03716950227714712,0.0022877781699152514,0.05124764693896391,-0.07151736914441228,0.020999802702725542,0.01699331150068125,0.0013423666122881028,0.0006758737202002569,-0.009463927232773792,-0.03486395080885991,0.00467909252165564,0.016931091896903942,-0.01603876541631036,0.01369597510120685,0.01324786984208662,0.0
0.026322428856686945,0.04091499226663874,0.012626134616308935,-0.006413943209864595,-0.00024713329994340125,-0.03147835417487709,-0.01613030332957368,0.05812031832638886,-0.06768051547696632,0.02032412123236922,-0.03946325899423117,0.00048460623761758945,0.0029234219651889898,0.004429824094695471,-0.030888739464652242,0.002103170323146451,0.01154189021221965,-0.002494273814923655,0.016422342443332762,0.021473519409167915,0.0
0.03496268919430403,0.03724920415344359,0.008535830921140828,0.008715666306557273,0.03815508359114491,-0.03461035150838311,-0.005869889661842578,0.050696325529285845,-0.063662696134536,0.022463762668272196,0.03813664627831922,0.0018755171810240193,0.01061348084153549,0.004363295164339138,-0.03284549102435125,0.002189265041500647,0.019120457652059532,-0.0075378549025174645,0.015618698970390811,0.013102903439337843,0.0
0.03630014543901319,0.01773151897089044,0.009668389938768337,0.006843754066996537,-0.0015228420656894052,-0.0352438707694628,0.001953810233426637,0.053759891202765524,-0.06986649402370679,0.028570430585274906,0.041293987566713194,0.0015602505903011023,0.014814818559346686,-0.0039005286230320573,-0.03643088331609282,0.0066764228306483596,0.017147122865206185,-0.0035446853838820985,0.013761034533918016,0.014486674916461004,0.0
0.03476179740701858,0.04376608272441065,0.007766780075321643,0.007977459684425507,-0.004761289326486258,-0.03632402653896304,0.001907116310804557,0.05185955551744997,-0.07023326247373508,0.020984681992980432,0.01784184530312802,0.0022019744814413835,0.0005399914162547738,-0.0035879886059308483,-0.035237592296643874,0.0040103783741817015,0.01593402305065236,-0.017100952258071025,0.013513117203847633,0.013623486579572745,0.0
0.03388189110219251,0.03910658900722667,0.008996040409031594,0.005973452341793922,0.014010025135484291,-0.033965079813796435,-0.02517755891603501,0.050419616956825834,-0.06465864544927384,0.024365252329280586,0.03723984466348413,0.001095937121235129,0.013815967023122037,0.0017446252751695387,-0.03368227555981078,0.0020925481735754856,0.017256732540067245,-0.006907075307517774,0.015912787848204255,0.012035202154098796,0.0
