Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Volatility
-0.006473073557978213,-0.0014636379884618857,-0.13633471951742115,0.001422427210444334,0.014697891901529135,0.00962234060410206,0.001582161733991461,-0.038134576338036144
-0.07813218592357303,-0.0973446974529669,-0.08737231950151625,-0.022268995109728566,-0.030323601762981645,-0.04206575793402476,-0.04625509499365168,-0.057129027070429016
-0.018367941229165383,-0.031756942729681034,0.0007717844514563785,0.015122344292275105,0.002208968940439581,0.0026891396365026935,-0.023264229404938296,-0.23353133480252822
-0.07344776306044462,-0.022366198394993552,-0.104032081229267,-0.11821007690944997,0.011700225937090941,0.004407059743048295,-0.002805152876218985,-0.04294978674762456
0.11472561127262051,0.017763516631332806,0.06506070162563757,-0.14001710778839446,0.012878758927091519,0.010971019153298577,-0.0024303110646337277,0.015493354396536495
-0.05622185737285616,-0.050930069388626195,-0.03838173378375824,0.061234234567003436,-0.01587521704317942,-0.024059983135646265,0.030156675379552286,-0.03901468567620867
-0.06618310425554425,-0.08189379886929535,-0.06998106330250148,0.0837851914806933,-0.021200451919866845,-0.02956953774132039,-0.008614624317678904,0.009417206088578071
0.10213497541411701,0.013629022698024835,-0.05672451214431994,-0.03649367606918272,0.015567063267398453,0.019629125283343752,0.005018506841913364,0.04188292520302723
0.13211523353435342,0.022782393756876382,0.07247503231945011,-0.061438589782696805,0.015139481564661912,0.014933096529318382,0.00025300725097579237,0.02331985622769121
-0.07763953256067628,-0.09369139688439977,-0.08345604436409002,-0.023092839482265284,-0.030281962062029703,-0.041834371196371546,-0.046067264635920764,-0.05727789879418605
-0.07839794163042951,0.04036191149307626,-0.06410897389129755,-0.12988202337748883,0.015292399531085034,0.017860635619834638,0.0011801674900663015,0.02482808795700236
-0.07357130624231908,-0.043542480938593385,-0.10992160351535543,-0.1117171590861059,0.011359792889571192,0.0038100347987570344,-0.0033463785295804378,-0.045947034325521115
-0.06744273761299445,-0.023282656888667645,0.0035520672194439074,-0.09978748113852874,0.017609640049351345,0.021336190812702112,0.004648429113140299,0.14655006037716073
0.06147144518779785,0.015067328719902726,0.07445800773153582,0.037793587199103695,0.0052124674435369165,0.013288409345557882,0.04712349813823494,-0.23107213466088944
-0.009211383738510966,0.008980388415149402,-0.07850877312950909,-0.05754979879612354,-0.023011069154349577,-0.02793431660389698,-0.0470565360022688,-0.029570156440617806
-0.07774192460153179,-0.03721978685183629,-0.02599389060946242,-0.11980152267250503,0.014989802634197072,0.01717958953658362,0.001380435909931918,0.01028817993472035
-0.07197833085505197,-0.07561895239166025,-0.05526785819125765,-0.09927927192513444,-0.026065466924817753,-0.03392067987258747,-0.04284090746242056,-0.027211368110242027
-0.07363962760620214,-0.037622876304640375,-0.01754927309577266,-0.12214791026925423,0.015747881469886427,0.018663426724085722,0.001915455474914175,0.0507343079648395
-0.0648503522948759,0.011275147342792998,-0.08261313610300498,-0.042119216661591775,0.013002419925956344,0.008520645729666472,-3.5236509128323606e-05,-0.04195734818312006
0.0037568716638508013,0.019219540646471748,-0.05430208442041514,-0.0056835714359505865,-0.02465751925020618,-0.029441913146823682,-0.04964481843480956,-0.018936319631615843
-0.07057295409763518,-0.08959104116321169,-0.0823743075071043,0.017768791564676888,-0.024474678432763033,-0.033354325436360424,-0.0025526983795412447,0.0022884581463734487
-0.08067096279261263,-0.01020836847675142,-0.020915848781225908,-0.11462582509385427,-0.018679440000304887,-0.020538763256560125,-0.04205177829780964,-0.022158116121795548
-0.07400726048322297,-0.04184344898371623,-0.015562940231951036,-0.032431017228312826,0.01728533734300568,0.020636231991628402,0.005249609427970346,0.048099208557351385
-0.07886923611828647,-0.02067048318039795,-0.029500637313095657,-0.1324765311735647,0.014191579771336118,0.017011135686362137,0.0019585618014007393,0.007587356175498559
-0.06597679542688478,-0.0747432508108621,-0.05351676973911601,0.03217359807930587,-0.020814300709538554,-0.029726773909256172,0.04257357202829683,0.03858685514986352
