Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Volatility,TP_Std,Respons_Std,Laporan_Std,TP_Min,TP_Max,Respons_Min,Respons_Max,Laporan_Min,Laporan_Max,TP_Trend,Respons_Trend,Laporan_Trend,TP_Last2_Mean,Respons_Last2_Mean,Laporan_Last2_Mean,TP_LateEarly_Gap,Respons_LateEarly_Gap,Laporan_LateEarly_Gap,Activity_Score
-0.04173424233222151,0.007751461427076108,-0.0141924280230605,0.017746633865542493,-0.004383387760080111,-0.021364236422000932,-0.003528106296581888,-0.02923560846397886,-0.019971246539768197,-0.050882588132030566,-0.0053839016782066,4.1065359343875606e-05,-0.018107271992144555,-0.0017225762834752478,-0.014123435234426501,0.002522628339388294,0.02717102824497992,0.0024953346559780636,0.03224608786318184,-0.005163517662138926,0.003913082218064004,0.006338981021444298,0.0013973890440359539,0.014155949174055285,0.027626086387645257,-0.0029980382623197993,0.032985048956890285
-0.049362982145861115,-0.02165408454383201,-0.06084473077013331,-0.03599639349700474,-0.004805255108949394,-0.023880424273316287,-0.002866929998128822,-0.010058454753277766,0.01130232887408134,-0.023101398922682106,0.018536375794621904,-0.0005681782947409997,0.0015455919292830138,-0.005175110173635133,0.006344172702203505,-0.006528506699346185,-0.02017563155511075,0.007194686891002688,0.009633175714555976,-0.001123419107668334,0.004004053690970606,0.00448860501985267,-0.0008339163499784614,0.0013750373931341803,0.00724267659623936,0.0011288739044920898,-0.03886364661025631
-0.06064458041033721,-0.022084333333610897,-0.06118130981146539,-0.0014488181697825814,-0.006670686910725936,-0.028531393079595704,-0.0017788629677105486,-0.010158061710991371,-0.0039398796216137235,-0.020674905513124602,-0.007354045519977758,-0.0006966322867991546,-0.016543254409513174,0.0024504600775539236,-0.01416526454367099,-0.0004795699071262074,-0.0008864456571448219,-0.0006818904288550459,-0.005820264926301559,-0.008340441385620546,-0.01347597981151004,-0.0091503323961366,-0.0017627646571900686,-0.0037003922546258844,-0.0031312950519042392,-0.00784717670136052,-0.04820664051562122
0.1288284833886354,0.04693812546764964,0.18007140840541008,0.02544973688307739,0.017404485658584715,0.07710377415171075,0.005236658239563652,0.007932615067915216,0.01026741897293986,0.009494315742563096,0.014131898528297545,0.00046560202801083813,-0.006166147808387781,-0.0007362791486315309,-0.004533262293197601,0.004239270633980146,0.02297419667762947,0.0030421582363939505,0.001948104888933341,-0.0015305989653724471,0.0036391621971098484,0.002959582389003273,0.004905715299306137,0.00158874321069514,0.00042637719075565647,-0.002644180861597697,0.08680073105711704
-0.012486479521955746,-0.008690019319356639,-0.05808893257345313,0.006437228116691474,-0.003323000375427917,-0.02303516710342171,-0.0028942491787396505,-0.003309635062488565,0.003953279938748481,-0.014998450639817381,0.004222396447509362,0.0006203588395601656,0.0301987557756715,-0.0027082072262996134,0.02218681482763843,-0.000293743550256932,0.047335701178064356,0.002422882650534199,0.03226563683515253,-0.006486312687730964,0.005652814877180179,0.005285721479126549,-0.0024853420874395063,0.009581569948388186,0.0179022421824064,-0.007940249590756933,-0.004362466216379156
-0.04215506124650696,-0.021756117563422973,-0.04535187562198445,-0.03586746248960817,-0.003439050480183509,-0.020699928015917916,-0.0023305761413329475,0.0015437145693582377,0.019815696922510603,0.11383441433947672,-0.012072718763090082,-7.07203284086845e-05,0.005339988848770897,0.009036635444951015,0.012759956397881283,-0.005760189051812339,-0.03469334009966749,0.005701746148364066,0.0009432922779599742,0.005187195240930813,0.00780348983469682,0.006124454818056097,-0.002243896396017612,0.0011950118348272973,-0.0014452186888292552,0.0026714847316592475,-0.041100582324375266
-0.02407745233363454,0.014672497586959654,0.03251715494410881,0.007860369126906654,-0.0034413461872731654,0.011758915317846026,-0.003748631781721468,0.005762220508672126,0.008536751782590191,-0.005232749935869945,-0.00019878602254016134,0.0007277716519343176,0.0417672495329356,-0.002252999971491558,0.018883578107745262,0.0004791507493565002,-0.025651585579613487,0.004515695147384871,0.0019099668452382556,0.022123793728157558,0.005994146960988941,0.005392984953326273,-0.0033495576003725012,0.004267126869775512,-0.002239496578758861,0.014805837734069351,0.023637939176324563
-0.049012014305275124,0.0007650758657293667,-0.05538298012555009,0.022031211317931735,-0.00413350101826277,-0.023751902363334083,-0.0037546835472958167,-0.007380778481540919,-0.002747273442019315,-0.03765358579733385,-0.007573052016835927,-0.00020315845498795743,-0.01706994280083824,-0.0016351465567763124,-0.013932739341200704,0.005047185008912651,0.014936396950195703,0.003321589060128791,0.030307054487835102,-0.004818390204443965,0.003787586020389917,0.005455403655266109,0.002747286668595958,0.013641649230577767,0.013177142812603357,-0.005486585967815225,0.011379300531491145
0.12788495503926386,0.04782860381368037,0.18343260150917268,0.026059758815673906,0.01762060329472299,0.07842219614707499,0.005198593671036259,0.0017823794568749773,0.008178676825077287,0.00832975373922483,0.014486270353696047,0.0004635215396042404,-0.006686218752847662,-0.0007541783583427632,-0.005090822974882956,0.003843794081305745,0.023487255703583176,0.0012184281579209857,-0.0027634138174060623,-0.0015544214439228484,0.003453651575742293,0.002954164547170214,0.004996868134619015,-0.0004335384583561289,-0.0016106875313858162,-0.0028406221372483157,0.09003825564037708
0.11971852546862971,0.018562590619498547,0.14263603424036148,0.01814399405768835,-0.0047936794036943075,0.057645302570067745,-0.0015540261519546882,0.006811651403738385,0.009430237001987654,-0.013585367565625124,-0.0021090293843858718,0.001098695914427402,0.022785491988415247,-0.0010675062935859502,0.015683025988411273,0.006586193893505843,0.030710211634700356,0.0026052473772355945,0.015616148187671172,-0.006744688796800688,0.004241816793825006,0.0039025817370657925,0.00024169170929270827,0.007678929996104122,0.010398370275950964,-0.0037946756147503712,0.0808407244157118
-0.04893778267759075,-0.02117951876073586,-0.06482087685949853,-0.0022659770433719586,-0.0034506081912537476,-0.025034393741341282,-0.002784427962197548,-0.010887870277397437,0.011660935067192207,-0.019656870214362923,-0.008884872904845128,0.0007051659116580908,0.0008507379911487446,-0.004634483424043341,0.007125223423752508,-0.00578099731440012,-0.02287881951724184,-0.0013222412798170502,-0.005733444783849752,-0.0030001886274995952,0.005485819415296419,0.00469441284520866,-0.0023927770578871846,-0.00021614109142363856,-0.004369692766993215,-0.0001385580728084701,-0.03642844761239286
