TP_Mean,TP_Std,TP_Min,TP_Max,TP_Last2_Mean,TP_First2_Mean,TP_Trend,Respons_Mean,Respons_Std,Respons_Min,Respons_Max,Respons_Last2_Mean,Respons_Trend,Laporan_Mean,Laporan_Std,Laporan_Min,Laporan_Max,Laporan_Last2_Mean,Laporan_Trend,Attendance_PreFinal_Rate,Absence_Count,Partial_Attendance_Count,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Mean,Performance_Std,Performance_Late_Mean,Performance_Trend,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Belum Kompeten,60200122119,A,UNIFIED
85.83333333333333,1.5723301886761005,84.0,88.0,88.0,85.0,2.3333333333333286,71.16666666666667,31.850780559072994,0.0,88.0,44.0,-27.000000000000007,81.66666666666667,14.66193105365805,50.0,92.5,92.0,16.66666666666667,0.8333333333333334,1,0,1.0,0.8333333333333334,1.0,79.55555555555556,21.18299166318273,74.66666666666667,-3.8333333333333286,1,Kompeten,60200125001,A,UNIFIED
76.33333333333333,16.669999666733318,40.0,88.0,86.0,84.0,14.0,55.666666666666664,39.53760516549052,0.0,88.0,44.0,-0.6666666666666643,74.5,17.511900715418264,50.0,90.0,89.75,4.0,0.6666666666666666,2,0,1.0,0.6666666666666666,1.0,68.83333333333333,28.340195247504326,73.25,-4.833333333333329,0,Belum Kompeten,60200125006,A,UNIFIED
85.5,2.8136571693556887,80.0,88.0,87.0,87.5,-1.6666666666666572,85.5,2.8136571693556887,80.0,88.0,87.0,-1.6666666666666572,84.33333333333333,8.013876853447538,67.5,92.5,91.25,10.0,1.0,0,0,1.0,1.0,1.0,85.11111111111111,5.194964323360427,88.41666666666667,4.583333333333343,1,Kompeten,60200125007,A,UNIFIED
73.33333333333333,17.336538165261125,40.0,89.0,75.5,84.0,8.0,38.333333333333336,39.09674609933102,0.0,88.0,31.0,-35.33333333333333,87.0,2.753785273643051,84.0,91.5,90.75,4.0,0.6666666666666666,2,0,1.0,0.5,1.0,66.22222222222223,32.12874371710644,65.75,-18.58333333333333,1,Kompeten,60200125016,A,UNIFIED
13.333333333333334,29.81423969999719,0.0,80.0,0.0,40.0,-26.666666666666668,13.333333333333334,29.81423969999719,0.0,80.0,0.0,-26.666666666666668,13.833333333333334,30.932273688747095,0.0,83.0,0.0,-27.666666666666668,0.6666666666666666,0,4,0.16666666666666666,0.16666666666666666,0.16666666666666666,13.5,30.192438346932718,0.0,-40.5,0,Belum Kompeten,60200125017,A,UNIFIED
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Belum Kompeten,60200125018,A,UNIFIED
68.33333333333333,20.07209228976613,40.0,84.0,83.5,81.5,1.3333333333333286,55.0,38.91015291668744,0.0,84.0,83.5,1.3333333333333286,75.66666666666667,18.21095518881118,50.0,91.0,90.25,26.666666666666664,0.75,1,1,1.0,0.6666666666666666,1.0,66.33333333333333,28.682650582616045,85.75,8.583333333333329,1,Kompeten,60200125031,A,UNIFIED
81.25,7.830229881682913,64.0,86.0,74.25,85.5,-8.833333333333343,81.16666666666667,7.797791710193057,64.0,86.0,74.0,-9.0,82.75,7.712273767616569,66.5,91.0,78.75,-2.833333333333343,0.8333333333333334,1,0,1.0,1.0,1.0,81.72222222222223,7.814200432229885,75.66666666666667,-9.166666666666657,1,Kompeten,60200125032,A,UNIFIED
85.5,3.095695936834452,80.0,90.0,86.5,85.0,1.0,71.33333333333333,32.05030767749699,0.0,90.0,86.5,-27.333333333333336,88.08333333333333,3.074311124282786,83.0,92.5,91.75,3.8333333333333286,1.0,0,0,1.0,0.8333333333333334,1.0,81.63888888888889,20.07403350071067,88.25,3.0833333333333286,1,Kompeten,60200125033,A,UNIFIED
82.5,7.455423082115014,67.0,90.0,74.5,89.0,-10.333333333333343,67.33333333333333,30.804040139061126,0.0,87.0,74.5,19.999999999999993,81.5,10.095378480605206,67.5,92.5,91.5,16.666666666666657,0.8333333333333334,1,0,1.0,0.8333333333333334,1.0,77.11111111111111,20.414833628975902,80.16666666666667,10.666666666666671,1,Kompeten,60200125034,A,UNIFIED
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Belum Kompeten,60200125047,A,UNIFIED
87.33333333333333,2.1343747458109497,85.0,90.0,87.0,90.0,-2.0,73.16666666666667,32.774058169364515,0.0,90.0,87.0,-30.33333333333333,81.25,10.090218035305282,67.5,91.5,91.25,16.833333333333343,1.0,0,0,1.0,0.8333333333333334,1.0,80.58333333333333,20.66817870812789,88.41666666666667,3.25,1,Kompeten,60200125049,A,UNIFIED
84.5,2.9297326385411577,80.0,88.0,87.0,83.0,1.0,56.666666666666664,40.14418457953226,0.0,88.0,44.0,-54.66666666666667,87.25,2.0155644370746373,84.5,90.0,89.5,2.166666666666657,0.8333333333333334,1,0,1.0,0.6666666666666666,1.0,76.13888888888889,27.060018454639533,73.5,-10.166666666666671,1,Kompeten,60200125050,A,UNIFIED
27.5,38.917648096118725,0.0,85.0,0.0,82.5,-55.0,27.5,38.917648096118725,0.0,85.0,0.0,-55.0,14.166666666666666,31.67762968124702,0.0,85.0,0.0,-28.333333333333332,0.6666666666666666,2,0,0.3333333333333333,0.3333333333333333,0.16666666666666666,23.055555555555557,37.19837544574318,0.0,-69.16666666666667,0,Belum Kompeten,60200125051,A,UNIFIED
83.83333333333333,2.266911751455907,81.0,88.0,86.0,84.0,1.0,83.83333333333333,2.266911751455907,81.0,88.0,86.0,1.0,76.33333333333333,13.897441810955314,50.0,90.0,88.0,21.0,1.0,0,0,1.0,1.0,1.0,81.33333333333333,8.96133670584671,86.66666666666667,8.833333333333343,0,Belum Kompeten,60200125053,A,UNIFIED
81.83333333333333,7.536946036396675,66.0,90.0,74.0,88.0,-9.666666666666671,81.83333333333333,7.536946036396675,66.0,90.0,74.0,-9.666666666666671,84.66666666666667,7.982620009885365,67.5,90.5,90.5,10.0,1.0,0,0,1.0,1.0,1.0,82.77777777777777,7.803528799741503,79.5,-4.416666666666671,1,Kompeten,60200125074,A,UNIFIED
82.83333333333333,3.1841621957571333,80.0,88.0,87.0,80.0,3.6666666666666714,54.833333333333336,38.8261795985933,0.0,86.0,43.0,1.0,85.91666666666667,2.921424690493017,82.5,90.5,89.5,4.5,0.8333333333333334,1,0,1.0,0.6666666666666666,1.0,74.52777777777777,26.53743279795868,73.16666666666667,5.666666666666671,1,Kompeten,60200125075,A,UNIFIED
13.333333333333334,29.81423969999719,0.0,80.0,0.0,40.0,-26.666666666666668,13.333333333333334,29.81423969999719,0.0,80.0,0.0,-26.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,4,0,0.16666666666666666,0.16666666666666666,0.0,8.88888888888889,25.141574442188357,0.0,-26.666666666666668,0,Belum Kompeten,60200125077,A,UNIFIED
77.16666666666667,16.727389382553262,40.0,87.0,63.5,85.0,-15.0,70.5,31.58454263296104,0.0,87.0,43.5,-28.333333333333336,81.16666666666667,10.155731824388084,66.5,91.5,91.0,16.66666666666667,1.0,0,0,1.0,0.8333333333333334,1.0,76.27777777777777,21.8982636438893,66.0,-13.083333333333329,1,Kompeten,60200125078,A,UNIFIED
77.66666666666667,17.288403306519918,40.0,90.0,86.5,87.5,12.0,70.16666666666667,31.5722275988812,0.0,90.0,84.0,23.666666666666664,76.66666666666667,18.92896076269259,50.0,92.5,92.0,28.000000000000007,0.8333333333333334,1,0,1.0,0.8333333333333334,1.0,74.83333333333333,23.714739907679547,87.5,6.166666666666671,1,Kompeten,60200125099,A,UNIFIED
81.5,7.783529619223745,65.0,89.0,77.0,85.0,-5.666666666666657,80.66666666666667,7.180219742846006,65.0,87.0,74.5,-7.333333333333329,83.16666666666667,7.174414416676961,68.0,90.5,89.0,9.333333333333329,1.0,0,0,1.0,1.0,1.0,81.77777777777777,7.457699642022148,80.16666666666667,-1.75,0,Belum Kompeten,60200125100,A,UNIFIED
85.66666666666667,2.2110831935702664,82.0,88.0,86.0,87.5,0.0,85.66666666666667,2.2110831935702664,82.0,88.0,86.0,0.0,84.33333333333333,7.8351061823621055,67.5,90.5,90.5,9.0,1.0,0,0,1.0,1.0,1.0,85.22222222222223,4.910935140135459,87.5,3.4166666666666714,1,Kompeten,60200125101,A,UNIFIED
81.58333333333333,6.660935036130856,67.0,86.5,75.5,85.75,-7.833333333333329,81.58333333333333,6.660935036130856,67.0,86.5,75.5,-7.833333333333329,84.0,7.593857166596345,68.0,90.5,90.0,10.0,1.0,0,0,1.0,1.0,1.0,82.38888888888889,7.0780481371702155,80.33333333333333,-1.9166666666666714,1,Kompeten,60200125114,A,UNIFIED
