TP_Mean,TP_Std,TP_Min,TP_Max,TP_Last2_Mean,TP_First2_Mean,TP_Trend,Respons_Mean,Respons_Std,Respons_Min,Respons_Max,Respons_Last2_Mean,Respons_Trend,Laporan_Mean,Laporan_Std,Laporan_Min,Laporan_Max,Laporan_Last2_Mean,Laporan_Trend,Attendance_PreFinal_Rate,Absence_Count,Partial_Attendance_Count,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Mean,Performance_Std,Performance_Late_Mean,Performance_Trend,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
83.25,2.7726341266023544,80.0,86.0,83.5,83.0,0.5,63.0,36.45545226711637,0.0,86.0,43.0,-40.0,86.125,1.4737282653189494,84.5,88.5,87.25,2.25,1.0,0,0,1.0,0.75,1.0,77.45833333333333,23.49863323448598,71.25,-12.416666666666671,1,Kompeten,60200125050,A,UNIFIED
82.75,1.479019945774904,81.0,85.0,81.5,84.0,-2.5,82.75,1.479019945774904,81.0,85.0,81.5,-2.5,70.5,13.624426593438713,50.0,84.5,75.5,10.0,1.0,0,0,1.0,1.0,1.0,78.66666666666667,9.832627093282627,79.5,1.6666666666666714,0,Belum Kompeten,60200125053,A,UNIFIED
85.75,2.680951323690902,83.0,90.0,83.5,88.0,-4.5,85.75,2.680951323690902,83.0,90.0,83.5,-4.5,81.75,8.370334521391603,67.5,88.0,87.75,12.0,1.0,0,0,1.0,1.0,1.0,84.41666666666667,5.630398643869623,84.91666666666667,1.0,1,Kompeten,60200125074,A,UNIFIED
80.75,1.299038105676658,80.0,83.0,81.5,80.0,1.5,60.75,35.0954056822257,0.0,83.0,81.5,41.5,84.125,1.6345871038277526,82.5,86.0,85.75,3.25,0.75,1,0,1.0,0.75,1.0,75.20833333333333,22.76918452402038,82.91666666666667,15.416666666666671,1,Kompeten,60200125075,A,UNIFIED
84.0,1.8708286933869707,82.0,87.0,83.0,85.0,-2.0,84.0,1.8708286933869707,82.0,87.0,83.0,-2.0,76.25,9.058835465996719,66.5,86.5,85.25,18.0,1.0,0,0,1.0,1.0,1.0,81.41666666666667,6.560085534672717,83.75,4.666666666666671,1,Kompeten,60200125078,A,UNIFIED
73.25,19.66437133498043,40.0,90.0,59.0,87.5,-28.5,63.25,36.76530293632843,0.0,90.0,39.0,-48.5,69.0,19.0,50.0,88.0,69.0,0.0,0.75,1,0,1.0,0.75,1.0,68.5,26.769074196418025,55.666666666666664,-25.666666666666664,1,Kompeten,60200125099,A,UNIFIED
83.75,1.920286436967152,82.0,87.0,82.5,85.0,-2.5,83.75,1.920286436967152,82.0,87.0,82.5,-2.5,80.25,7.110731326663946,68.0,85.5,84.75,9.0,1.0,0,0,1.0,1.0,1.0,82.58333333333333,4.694115701835886,83.25,1.3333333333333286,0,Belum Kompeten,60200125100,A,UNIFIED
85.5,2.29128784747792,82.0,88.0,83.5,87.5,-4.0,85.5,2.29128784747792,82.0,88.0,83.5,-4.0,81.25,7.9726093595509875,67.5,87.0,85.25,8.0,1.0,0,0,1.0,1.0,1.0,84.08333333333333,5.357367720148477,84.08333333333333,0.0,1,Kompeten,60200125101,A,UNIFIED
84.625,1.6345871038277526,82.0,86.5,83.5,85.75,-2.25,84.625,1.6345871038277526,82.0,86.5,83.5,-2.25,81.0,7.705517503711221,68.0,87.0,86.75,11.5,1.0,0,0,1.0,1.0,1.0,83.41666666666667,4.9490459237670805,84.58333333333333,2.3333333333333286,1,Kompeten,60200125114,A,UNIFIED
60.75,35.16656793035112,0.0,85.0,39.0,82.5,-43.5,60.75,35.16656793035112,0.0,85.0,39.0,-43.5,31.0,34.68429039204925,0.0,84.0,20.0,-22.0,0.75,1,0,0.75,0.75,0.5,50.833333333333336,37.71125679275207,32.666666666666664,-36.333333333333336,0,Belum Kompeten,60200125116,A,UNIFIED
82.75,1.479019945774904,81.0,85.0,81.5,84.0,-2.5,82.75,1.479019945774904,81.0,85.0,81.5,-2.5,80.25,7.495832175282475,67.5,86.5,85.5,10.5,1.0,0,0,1.0,1.0,1.0,81.91666666666667,4.645039169790594,82.83333333333333,1.8333333333333286,1,Kompeten,60200125117,A,UNIFIED
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Belum Kompeten,60200125118,A,UNIFIED
43.25,43.26300382543958,0.0,88.0,0.0,86.5,-86.5,43.25,43.26300382543958,0.0,88.0,0.0,-86.5,33.25,35.23758646672612,0.0,83.0,0.0,-66.5,0.75,1,0,0.5,0.5,0.5,39.916666666666664,41.035469075206414,0.0,-79.83333333333333,1,Kompeten,60200125119,A,UNIFIED
84.5,2.692582403567252,80.0,87.0,83.0,86.0,-3.0,84.5,2.692582403567252,80.0,87.0,83.0,-3.0,84.375,1.4306903927824497,82.5,86.0,83.0,-2.75,1.0,0,0,1.0,1.0,1.0,84.45833333333333,2.349275893168408,83.0,-2.9166666666666714,1,Kompeten,60200125120,A,UNIFIED
63.75,36.80607966083864,0.0,85.0,42.5,85.0,-42.5,63.75,36.80607966083864,0.0,85.0,42.5,-42.5,53.0,34.98392487986447,0.0,85.5,41.75,-22.5,0.75,1,0,0.75,0.75,0.75,60.166666666666664,36.56178180681145,42.25,-35.83333333333333,1,Kompeten,60200125121,A,UNIFIED
84.25,3.766629793329841,80.0,90.0,81.0,87.5,-6.5,84.25,3.766629793329841,80.0,90.0,81.0,-6.5,80.125,7.67605855892202,67.0,85.5,85.5,10.75,1.0,0,0,1.0,1.0,1.0,82.875,5.734126640852409,82.5,-0.75,1,Kompeten,60200125122,A,UNIFIED
70.5,17.628102563804195,40.0,82.0,61.0,80.0,-19.0,60.5,34.93923296238771,0.0,82.0,41.0,-39.0,74.25,9.575359001102779,65.0,87.0,76.0,3.5,0.875,0,1,1.0,0.75,1.0,68.41666666666667,23.97379935587089,59.333333333333336,-18.166666666666664,0,Belum Kompeten,60200125147,A,UNIFIED
84.75,3.2691742076555053,82.0,90.0,82.0,87.5,-5.5,84.75,3.2691742076555053,82.0,90.0,82.0,-5.5,80.5,7.721722605740251,67.5,87.0,84.5,8.0,1.0,0,0,1.0,1.0,1.0,83.33333333333333,5.569011482201207,82.83333333333333,-1.0,1,Kompeten,60200125151,A,UNIFIED
62.75,36.34126442489309,0.0,88.0,41.5,84.0,-42.5,62.75,36.34126442489309,0.0,88.0,41.5,-42.5,21.875,37.888611415569194,0.0,87.5,0.0,-43.75,0.75,1,0,0.75,0.75,0.25,49.125,41.596336477306906,27.666666666666668,-42.91666666666666,0,Belum Kompeten,60200125152,A,UNIFIED
86.0,2.1213203435596424,83.0,88.0,85.5,86.5,-1.0,86.0,2.1213203435596424,83.0,88.0,85.5,-1.0,88.625,0.649519052838329,87.5,89.0,89.0,0.75,1.0,0,0,1.0,1.0,1.0,86.875,2.161452058223823,86.66666666666667,-0.4166666666666572,1,Kompeten,60200125154,A,UNIFIED
87.0,7.713624310270756,80.0,100.0,84.0,90.0,-6.0,87.0,7.713624310270756,80.0,100.0,84.0,-6.0,74.625,18.598975106171846,43.0,90.0,64.25,-20.75,1.0,0,0,1.0,1.0,1.0,82.875,13.747916508814466,77.41666666666667,-10.916666666666657,1,Kompeten,60200125009,B,UNIFIED
90.75,9.310612224768036,80.0,100.0,91.5,90.0,1.5,90.75,9.310612224768036,80.0,100.0,91.5,1.5,88.375,1.0825317547305484,87.0,90.0,89.25,1.75,1.0,0,0,1.0,1.0,1.0,89.95833333333333,7.709459377212444,90.75,1.5833333333333286,1,Kompeten,60200125019,B,UNIFIED
90.0,10.0,80.0,100.0,90.0,90.0,0.0,90.0,10.0,80.0,100.0,90.0,0.0,89.0,0.7905694150420949,88.0,90.0,89.0,0.0,1.0,0,0,1.0,1.0,1.0,89.66666666666667,8.191289411455454,89.66666666666667,0.0,1,Kompeten,60200125020,B,UNIFIED
91.25,8.926785535678562,80.0,100.0,90.0,92.5,-2.5,91.25,8.926785535678562,80.0,100.0,90.0,-2.5,87.625,3.8303883615111407,81.0,90.0,89.75,4.25,1.0,0,0,1.0,1.0,1.0,90.04166666666667,7.806136297099154,89.91666666666667,-0.25,1,Kompeten,60200125021,B,UNIFIED
70.75,41.43292772662825,0.0,100.0,50.0,91.5,-41.5,70.75,41.43292772662825,0.0,100.0,50.0,-41.5,65.25,21.553711977290593,42.0,88.0,65.0,-0.5,1.0,0,0,0.75,0.75,1.0,68.91666666666667,36.13910239923264,55.0,-27.83333333333333,1,Kompeten,60200125035,B,UNIFIED
90.5,9.526279441628825,80.0,100.0,91.0,90.0,1.0,90.5,9.526279441628825,80.0,100.0,91.0,1.0,62.75,22.29770167528483,40.0,87.0,40.5,-44.5,1.0,0,0,1.0,1.0,1.0,81.25,19.933744421625022,74.16666666666667,-14.166666666666657,0,Belum Kompeten,60200125036,B,UNIFIED
70.0,41.23105625617661,0.0,100.0,90.0,50.0,40.0,70.0,41.23105625617661,0.0,100.0,90.0,40.0,54.0,20.787616505987405,41.5,90.0,41.75,-24.5,1.0,0,0,0.75,0.75,1.0,64.66666666666667,36.52757710126541,73.91666666666667,18.500000000000007,1,Kompeten,60200125048,B,UNIFIED
90.0,10.0,80.0,100.0,90.0,90.0,0.0,90.0,10.0,80.0,100.0,90.0,0.0,76.375,19.465915724671163,43.0,90.0,66.25,-20.25,1.0,0,0,1.0,1.0,1.0,85.45833333333333,15.304490535642,82.08333333333333,-6.75,1,Kompeten,60200125055,B,UNIFIED
86.75,8.166241485530538,80.0,100.0,83.5,90.0,-6.5,86.75,8.166241485530538,80.0,100.0,83.5,-6.5,74.625,18.531645231872965,43.0,88.0,65.5,-18.25,1.0,0,0,1.0,1.0,1.0,82.70833333333333,13.8420529747417,77.5,-10.416666666666671,1,Kompeten,60200125056,B,UNIFIED
88.0,7.3824115301167,80.0,100.0,93.5,82.5,11.0,88.0,7.3824115301167,80.0,100.0,93.5,11.0,30.75,33.41687447981932,0.0,80.0,21.5,-18.5,1.0,0,0,1.0,1.0,0.5,68.91666666666667,33.718091912535954,69.5,1.1666666666666714,1,Kompeten,60200125057,B,UNIFIED
90.0,10.0,80.0,100.0,90.0,90.0,0.0,90.0,10.0,80.0,100.0,90.0,0.0,88.125,1.6723860200324565,85.5,90.0,88.5,0.75,0.75,1,0,1.0,1.0,1.0,89.375,8.26923263267719,89.5,0.25,1,Kompeten,60200125058,B,UNIFIED
90.5,9.604686356149273,79.0,100.0,89.5,91.5,-2.0,90.5,9.604686356149273,79.0,100.0,89.5,-2.0,63.625,36.873728791647856,0.0,89.0,44.5,-38.25,1.0,0,0,1.0,1.0,0.75,81.54166666666667,25.98513864799562,74.5,-14.083333333333329,1,Kompeten,60200125072,B,UNIFIED
25.0,43.30127018922193,0.0,100.0,0.0,50.0,-50.0,25.0,43.30127018922193,0.0,100.0,0.0,-50.0,65.375,22.708409785804026,40.0,88.0,64.0,-2.75,0.75,1,0,0.25,0.25,1.0,38.458333333333336,42.23912992974905,21.333333333333332,-34.25,1,Kompeten,60200125094,B,UNIFIED
70.0,41.23105625617661,0.0,100.0,50.0,90.0,-40.0,70.0,41.23105625617661,0.0,100.0,50.0,-40.0,85.375,3.3796264586489437,80.0,88.5,88.25,5.75,1.0,0,0,0.75,0.75,1.0,75.125,34.491620359153906,62.75,-24.75,1,Kompeten,60200125096,B,UNIFIED
70.75,41.43292772662825,0.0,100.0,50.0,91.5,-41.5,70.75,41.43292772662825,0.0,100.0,50.0,-41.5,87.625,2.724311839712921,83.0,90.0,88.75,2.25,1.0,0,0,0.75,0.75,1.0,76.375,34.788123572085155,62.916666666666664,-26.916666666666664,1,Kompeten,60200125103,B,UNIFIED
86.5,7.88986691902975,80.0,100.0,83.0,90.0,-7.0,86.5,7.88986691902975,80.0,100.0,83.0,-7.0,88.375,2.042516829796024,85.0,90.0,89.25,1.75,1.0,0,0,1.0,1.0,1.0,87.125,6.608469943943152,85.08333333333333,-4.083333333333343,1,Kompeten,60200125104,B,UNIFIED
90.0,10.0,80.0,100.0,90.0,90.0,0.0,90.0,10.0,80.0,100.0,90.0,0.0,86.0,3.9370039370059056,80.0,90.0,87.0,2.0,1.0,0,0,1.0,1.0,1.0,88.66666666666667,8.682677518420737,89.0,0.6666666666666714,1,Kompeten,60200125113,B,UNIFIED
90.75,9.310612224768036,80.0,100.0,90.0,91.5,-1.5,90.75,9.310612224768036,80.0,100.0,90.0,-1.5,72.375,18.24614685351403,41.5,89.0,65.25,-14.25,0.75,1,0,1.0,1.0,1.0,84.625,15.613996125271711,81.75,-5.75,1,Kompeten,60200125115,B,UNIFIED
91.75,8.613216588476108,80.0,100.0,93.5,90.0,3.5,91.75,8.613216588476108,80.0,100.0,93.5,3.5,88.5,1.1726039399558574,86.5,89.5,89.25,1.5,1.0,0,0,1.0,1.0,1.0,90.66666666666667,7.229376798098776,92.08333333333333,2.8333333333333286,1,Kompeten,60200125123,B,UNIFIED
18.75,32.47595264191645,0.0,75.0,0.0,37.5,-37.5,18.75,32.47595264191645,0.0,75.0,0.0,-37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0,0.25,0.25,0.0,12.5,27.95084971874737,0.0,-25.0,1,Kompeten,60200125124,B,UNIFIED
91.0,9.1104335791443,80.0,100.0,92.0,90.0,2.0,91.0,9.1104335791443,80.0,100.0,92.0,2.0,62.5,20.34391801005893,42.0,85.5,42.25,-40.5,1.0,0,0,1.0,1.0,1.0,81.5,19.333692525398934,75.41666666666667,-12.166666666666657,1,Kompeten,60200125126,B,UNIFIED
65.0,38.40572873934304,0.0,100.0,40.0,90.0,-50.0,65.0,38.40572873934304,0.0,100.0,40.0,-50.0,64.0,37.094473981982816,0.0,88.0,44.0,-40.0,0.75,1,0,0.75,0.75,0.75,64.66666666666667,37.976600983002974,41.333333333333336,-46.666666666666664,0,Belum Kompeten,60200125127,B,UNIFIED
90.0,10.0,80.0,100.0,90.0,90.0,0.0,90.0,10.0,80.0,100.0,90.0,0.0,52.75,18.955540087267362,40.5,85.5,42.25,-21.0,1.0,0,0,1.0,1.0,1.0,77.58333333333333,22.243756926882256,74.08333333333333,-7.0,1,Kompeten,60200125128,B,UNIFIED
90.75,9.310612224768036,80.0,100.0,90.0,91.5,-1.5,90.75,9.310612224768036,80.0,100.0,90.0,-1.5,55.25,37.490832212689014,0.0,90.0,65.5,20.5,1.0,0,0,1.0,1.0,0.75,78.91666666666667,28.39662049532577,81.83333333333333,5.833333333333329,1,Kompeten,60200125129,B,UNIFIED
92.25,7.949056547792323,82.0,100.0,93.5,91.0,2.5,92.25,7.949056547792323,82.0,100.0,93.5,2.5,65.25,21.553711977290593,42.0,88.0,63.75,-3.0,1.0,0,0,1.0,1.0,1.0,83.25,18.94674554288062,83.58333333333333,0.6666666666666572,1,Kompeten,60200125155,B,UNIFIED
86.75,1.299038105676658,85.0,88.0,85.5,88.0,-2.5,86.75,1.299038105676658,85.0,88.0,85.5,-2.5,86.125,2.1028254801575903,82.5,87.5,84.75,-2.75,1.0,0,0,1.0,1.0,1.0,86.54166666666667,1.6388300366080946,85.25,-2.5833333333333286,1,Kompeten,60200125010,C,UNIFIED
84.5,1.5,82.0,86.0,83.5,85.5,-2.0,84.5,1.5,82.0,86.0,83.5,-2.0,85.375,0.8926785535678563,84.5,86.5,86.25,1.75,1.0,0,0,1.0,1.0,1.0,84.79166666666667,1.3913173214219998,84.41666666666667,-0.75,1,Kompeten,60200125011,C,UNIFIED
85.5,1.8027756377319946,83.0,88.0,84.5,86.5,-2.0,85.5,1.8027756377319946,83.0,88.0,84.5,-2.0,84.0625,1.27934309315367,82.5,86.0,83.375,-1.375,1.0,0,0,1.0,1.0,1.0,85.02083333333333,1.780854000815963,84.125,-1.7916666666666714,1,Kompeten,60200125022,C,UNIFIED
85.75,2.5860201081971503,83.0,90.0,84.0,87.5,-3.5,85.75,2.5860201081971503,83.0,90.0,84.0,-3.5,83.625,2.6545950726994127,80.5,86.5,81.0,-5.25,1.0,0,0,1.0,1.0,1.0,85.04166666666667,2.794774389622334,83.0,-4.083333333333329,0,Belum Kompeten,60200125023,C,UNIFIED
86.0,2.9154759474226504,82.0,90.0,86.0,86.0,0.0,86.0,2.9154759474226504,82.0,90.0,86.0,0.0,84.5,1.3693063937629153,82.5,86.0,84.0,-1.0,1.0,0,0,1.0,1.0,1.0,85.5,2.6060826285186485,85.33333333333333,-0.3333333333333428,1,Kompeten,60200125024,C,UNIFIED
82.0,6.96419413859206,70.0,87.0,86.0,78.0,8.0,82.0,6.96419413859206,70.0,87.0,86.0,8.0,73.625,13.658216391608386,50.0,82.5,66.25,-14.75,1.0,0,0,1.0,1.0,1.0,79.20833333333333,10.492970530576914,79.41666666666667,0.4166666666666714,0,Belum Kompeten,60200125038,C,UNIFIED
87.5,2.5,85.0,90.0,85.0,90.0,-5.0,87.5,2.5,85.0,90.0,85.0,-5.0,84.125,0.739509972887452,83.0,85.0,83.5,-1.25,0.75,1,0,1.0,1.0,1.0,86.375,2.6230151225895235,84.5,-3.75,1,Kompeten,60200125039,C,UNIFIED
87.5,1.5,86.0,90.0,88.5,86.5,2.0,64.5,37.24580513292739,0.0,87.0,85.5,42.0,84.5,1.541103500742244,82.5,86.0,86.0,3.0,1.0,0,0,1.0,0.75,1.0,78.83333333333333,23.836538246053166,86.66666666666667,15.666666666666671,1,Kompeten,60200125040,C,UNIFIED
82.75,7.39509972887452,70.0,88.0,87.5,78.0,9.5,82.75,7.39509972887452,70.0,88.0,87.5,9.5,83.875,0.960143218483576,82.5,85.0,84.0,0.25,1.0,0,0,1.0,1.0,1.0,83.125,6.086614411969926,86.33333333333333,6.416666666666657,0,Belum Kompeten,60200125046,C,UNIFIED
73.0,19.32614809008769,40.0,89.0,60.0,86.0,-26.0,43.0,43.05229378325852,0.0,89.0,0.0,-86.0,74.125,13.970392800490615,50.0,83.5,66.75,-14.75,0.5,2,0,1.0,0.5,1.0,63.375,31.861761956928873,42.25,-42.25,0,Belum Kompeten,60200125059,C,UNIFIED
78.625,7.223010106596833,66.5,85.0,84.0,73.25,10.75,82.75,1.7853571071357126,80.0,85.0,84.0,2.5,79.625,7.748991869914434,66.5,86.5,85.0,10.75,1.0,0,0,1.0,1.0,1.0,80.33333333333333,6.4463598686045716,84.33333333333333,8.0,1,Kompeten,60200125060,C,UNIFIED
86.75,2.0463381929681126,85.0,90.0,85.0,88.5,-3.5,65.5,37.85828839237189,0.0,90.0,42.5,-46.0,86.25,1.8200274723201295,84.0,89.0,86.0,-0.5,1.0,0,0,1.0,0.75,1.0,79.5,24.04769566230134,71.16666666666667,-16.666666666666657,1,Kompeten,60200125062,C,UNIFIED
88.25,2.0463381929681126,85.0,90.0,89.0,87.5,1.5,88.25,2.0463381929681126,85.0,90.0,89.0,1.5,84.8125,1.5142551799482147,82.5,86.75,84.625,-0.375,1.0,0,0,1.0,1.0,1.0,87.10416666666667,2.4863341768332123,87.54166666666667,0.875,1,Kompeten,60200125083,C,UNIFIED
80.375,6.4553756668376785,70.0,86.5,82.5,78.25,4.25,59.0,34.539832078341085,0.0,86.0,40.0,-38.0,83.875,2.301494079940246,81.0,87.0,83.75,-0.25,0.75,1,0,1.0,0.75,1.0,74.41666666666667,23.11279708059777,68.75,-11.333333333333329,0,Belum Kompeten,60200125084,C,UNIFIED
86.5,2.958039891549808,82.0,90.0,85.0,88.0,-3.0,86.5,2.958039891549808,82.0,90.0,85.0,-3.0,84.875,1.1388041973930374,83.0,86.0,84.25,-1.25,0.75,1,0,1.0,1.0,1.0,85.95833333333333,2.617714758249179,84.75,-2.4166666666666714,0,Belum Kompeten,60200125085,C,UNIFIED
81.0,4.06201920231798,75.0,86.0,79.0,83.0,-4.0,81.0,4.06201920231798,75.0,86.0,79.0,-4.0,78.925,6.78541634684269,67.5,84.5,82.35,6.849999999999994,1.0,0,0,1.0,1.0,1.0,80.30833333333334,5.2253322595048655,80.11666666666666,-0.38333333333333997,0,Belum Kompeten,60200125086,C,UNIFIED
85.75,1.299038105676658,85.0,88.0,85.0,86.5,-1.5,85.75,1.299038105676658,85.0,88.0,85.0,-1.5,85.0,2.3717082451262845,82.0,88.5,85.25,0.5,1.0,0,0,1.0,1.0,1.0,85.5,1.7677669529663689,85.08333333333333,-0.8333333333333428,1,Kompeten,60200125087,C,UNIFIED
85.25,1.7853571071357126,83.0,88.0,84.0,86.5,-2.5,85.25,1.7853571071357126,83.0,88.0,84.0,-2.5,85.5,1.620185174601965,83.0,87.5,85.25,-0.5,1.0,0,0,1.0,1.0,1.0,85.33333333333333,1.7360555546666383,84.41666666666667,-1.8333333333333286,1,Kompeten,60200125105,C,UNIFIED
86.5,2.0615528128088303,85.0,90.0,87.5,85.5,2.0,86.5,2.0615528128088303,85.0,90.0,87.5,2.0,84.375,1.6723860200324565,82.5,87.0,84.75,0.75,1.0,0,0,1.0,1.0,1.0,85.79166666666667,2.1838262802297765,86.58333333333333,1.5833333333333286,0,Belum Kompeten,60200125107,C,UNIFIED
80.75,5.84700778176325,75.0,88.0,81.5,80.0,1.5,80.75,5.84700778176325,75.0,88.0,81.5,1.5,82.5,3.3541019662496847,78.0,87.0,85.5,6.0,0.5,2,0,1.0,1.0,1.0,81.33333333333333,5.217491947499509,82.83333333333333,3.0,0,Belum Kompeten,60200125131,C,UNIFIED
85.0,2.0,83.0,87.0,85.0,85.0,0.0,63.25,36.55389856089224,0.0,87.0,41.5,-43.5,79.75,7.685213074469699,66.5,85.0,84.0,8.5,0.5,2,0,1.0,0.75,1.0,76.0,23.50088650810149,70.16666666666667,-11.666666666666657,1,Kompeten,60200125132,C,UNIFIED
80.5,4.272001872658765,75.0,87.0,81.0,80.0,1.0,80.5,4.272001872658765,75.0,87.0,81.0,1.0,83.125,1.7809758560968758,80.5,85.0,84.75,3.25,0.75,1,0,1.0,1.0,1.0,81.375,3.8412508813319306,82.25,1.75,1,Kompeten,60200125133,C,UNIFIED
84.5,3.640054944640259,80.0,90.0,81.5,87.5,-6.0,84.25,3.766629793329841,80.0,90.0,81.0,-6.5,79.125,5.845671475544961,69.0,82.5,75.75,-6.75,1.0,0,0,1.0,1.0,1.0,82.625,5.164482065028399,79.41666666666667,-6.416666666666657,0,Belum Kompeten,60200125137,C,UNIFIED
85.75,1.6393596310755,83.0,87.0,87.0,84.5,2.5,85.75,1.6393596310755,83.0,87.0,87.0,2.5,83.75,1.6770509831248424,81.5,86.0,85.25,3.0,1.0,0,0,1.0,1.0,1.0,85.08333333333333,1.9021187017522212,86.41666666666667,2.6666666666666714,1,Kompeten,60200125156,C,UNIFIED
90.5,9.526279441628825,80.0,100.0,91.0,90.0,1.0,90.5,9.526279441628825,80.0,100.0,91.0,1.0,65.0,37.64306044943742,0.0,90.0,44.0,-42.0,1.0,0,0,1.0,1.0,0.75,82.0,26.025628394590846,75.33333333333333,-13.333333333333343,1,Kompeten,60200125004,D,UNIFIED
70.0,41.23105625617661,0.0,100.0,50.0,90.0,-40.0,70.0,41.23105625617661,0.0,100.0,50.0,-40.0,54.625,19.31118523032701,42.0,88.0,42.5,-24.25,1.0,0,0,0.75,0.75,1.0,64.875,36.19629642656829,47.5,-34.75,1,Kompeten,60200125013,D,UNIFIED
92.0,8.031189202104505,83.0,100.0,91.5,92.5,-1.0,92.0,8.031189202104505,83.0,100.0,91.5,-1.0,74.125,18.78954163890115,42.0,88.0,64.25,-19.75,1.0,0,0,1.0,1.0,1.0,86.04166666666667,15.22122741072115,82.41666666666667,-7.25,1,Kompeten,60200125026,D,UNIFIED
71.25,41.589511899035315,0.0,100.0,50.0,92.5,-42.5,71.25,41.589511899035315,0.0,100.0,50.0,-42.5,75.625,20.072913963846904,41.0,90.0,63.75,-23.75,1.0,0,0,0.75,0.75,1.0,72.70833333333333,35.94003010417338,54.583333333333336,-36.24999999999999,1,Kompeten,60200125027,D,UNIFIED
