TP_Mean,TP_Std,TP_Min,TP_Max,TP_Last2_Mean,TP_First2_Mean,TP_Trend,Respons_Mean,Respons_Std,Respons_Min,Respons_Max,Respons_Last2_Mean,Respons_Trend,Laporan_Mean,Laporan_Std,Laporan_Min,Laporan_Max,Laporan_Last2_Mean,Laporan_Trend,Attendance_PreFinal_Rate,Absence_Count,Partial_Attendance_Count,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Mean,Performance_Std,Performance_Late_Mean,Performance_Trend,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
90.75,7.479137650825796,80.0,100.0,93.5,82.5,5.5,90.75,7.479137650825796,80.0,100.0,93.5,5.5,36.4375,24.30976848408886,0.0,80.0,42.5,11.375,1.0,0,0,1.0,1.0,0.75,72.64583333333333,29.829543229918148,76.5,8.166666666666671,1,Kompeten,60200125057,B,UNIFIED
91.125,9.102712507818755,80.0,100.0,93.5,90.0,2.25,91.125,9.102712507818755,80.0,100.0,93.5,2.25,76.875,19.743274171220943,42.0,90.0,42.75,-22.5,0.875,1,0,1.0,1.0,1.0,86.375,15.175535410653556,76.58333333333333,-12.666666666666671,1,Kompeten,60200125058,B,UNIFIED
70.25,41.30602256330183,0.0,100.0,0.0,91.5,-40.5,70.25,41.30602256330183,0.0,100.0,0.0,-40.5,58.9375,36.947122266152206,0.0,89.0,21.0,-9.375,0.875,1,0,0.75,0.75,0.75,66.47916666666667,40.260733342868406,7.0,-81.58333333333333,1,Kompeten,60200125072,B,UNIFIED
37.5,48.41229182759271,0.0,100.0,50.0,50.0,25.0,37.5,48.41229182759271,0.0,100.0,50.0,25.0,53.6875,19.865072206010225,40.0,88.0,42.25,-23.375,0.625,3,0,0.375,0.375,1.0,42.895833333333336,41.86012899293976,47.416666666666664,-8.166666666666671,1,Kompeten,60200125094,B,UNIFIED
60.0,46.9041575982343,0.0,100.0,0.0,90.0,-20.0,60.0,46.9041575982343,0.0,100.0,0.0,-20.0,75.375,28.616811055741344,0.0,88.5,42.5,-20.0,0.875,1,0,0.625,0.625,0.875,65.125,42.33405101097697,14.166666666666666,-73.33333333333333,1,Kompeten,60200125096,B,UNIFIED
80.25,31.08757790500894,0.0,100.0,86.0,91.5,19.0,80.25,31.08757790500894,0.0,100.0,86.0,19.0,81.75,15.17810923666054,42.0,90.0,63.5,-11.75,1.0,0,0,0.875,0.875,1.0,80.75,26.862303202319293,78.5,-11.333333333333329,1,Kompeten,60200125103,B,UNIFIED
91.625,8.557708513381371,80.0,100.0,100.0,90.0,10.25,91.625,8.557708513381371,80.0,100.0,100.0,10.25,82.1875,15.298973617533955,42.0,90.0,63.5,-12.375,1.0,0,0,1.0,1.0,1.0,88.47916666666667,12.109293234490975,87.83333333333333,-1.3333333333333428,1,Kompeten,60200125104,B,UNIFIED
79.125,30.98159736036862,0.0,100.0,93.0,90.0,-21.75,79.125,30.98159736036862,0.0,100.0,93.0,-21.75,75.9375,19.105688779784938,43.0,90.0,43.25,-20.125,1.0,0,0,0.875,0.875,1.0,78.0625,27.63765264544006,76.41666666666667,-11.916666666666657,1,Kompeten,60200125113,B,UNIFIED
78.0,30.257230540814536,0.0,100.0,87.0,91.5,-25.5,78.0,30.257230540814536,0.0,100.0,87.0,-25.5,57.625,19.598708503368275,41.5,89.0,43.25,-29.5,0.875,1,0,0.875,0.875,1.0,71.20833333333333,28.820535454583226,72.41666666666667,-15.083333333333329,1,Kompeten,60200125115,B,UNIFIED
56.75,44.40368790990226,0.0,100.0,0.0,90.0,-70.0,56.75,44.40368790990226,0.0,100.0,0.0,-70.0,71.75,30.859560917161474,0.0,89.5,21.75,-33.5,0.875,1,0,0.625,0.625,0.875,61.75,41.01092334163342,7.25,-82.0,1,Kompeten,60200125123,B,UNIFIED
